subj_idx,status,runid,condition,cue,coherence,image_index,stim,rt,response,stimulus_side
14,inside,1,1,valid,high,3,0,1.12539921754978,1,1
14,inside,1,1,valid,high,7,0,0.7176133004095391,1,0
14,inside,1,1,valid,high,30,1,0.730671110917683,1,1
14,inside,1,4,invalid,low,56,1,0.903683240761893,1,0
14,inside,1,3,valid,low,72,1,0.891851463828971,1,0
14,inside,1,3,valid,low,43,0,1.2074279281241598,0,0
14,inside,1,4,invalid,low,43,0,1.43799597206043,0,1
14,inside,1,1,valid,high,27,1,0.860538298388292,1,0
14,inside,1,1,valid,high,4,0,0.8254450947588341,1,1
14,inside,1,4,invalid,low,49,0,1.21049422243232,1,1
14,inside,1,3,valid,low,39,0,7.2307225635509,1,0
14,inside,1,4,invalid,low,67,1,0.8607626588377572,1,0
14,inside,1,4,invalid,low,47,0,0.888216712589383,0,0
14,inside,1,2,invalid,high,2,0,0.643190784751823,1,1
14,inside,1,2,invalid,high,5,0,0.700823548144399,1,1
14,inside,1,3,valid,low,60,1,1.6984531170501203,0,1
14,inside,1,3,valid,low,46,0,0.8768259464973199,1,1
14,inside,1,2,invalid,high,21,1,0.639837907163383,0,1
14,inside,1,2,invalid,high,19,1,0.610019716750685,0,1
14,inside,1,1,valid,high,25,1,0.641142464407494,1,0
14,inside,1,4,invalid,low,57,1,0.7825940377042571,1,0
14,inside,1,4,invalid,low,72,1,0.7849917015491881,1,0
14,inside,1,2,invalid,high,12,0,1.0966484036894102,0,0
14,inside,1,3,valid,low,58,1,1.3684730378099599,0,1
14,inside,1,4,invalid,low,53,0,1.54262760220672,1,0
14,inside,1,2,invalid,high,4,0,1.45787019785166,1,0
14,inside,1,1,valid,high,1,0,1.87032047618777,1,1
14,inside,1,2,invalid,high,24,1,0.7454008073295881,1,1
14,inside,1,4,invalid,low,41,0,1.26035148062238,1,1
14,inside,1,1,valid,high,36,1,1.13042636944374,1,0
14,inside,1,2,invalid,high,16,0,0.954284946230018,1,1
14,inside,1,1,valid,high,24,1,1.18420305889549,1,1
14,inside,1,3,valid,low,63,1,1.24705546688892,1,1
14,inside,1,3,valid,low,48,0,1.08770223850433,1,0
14,inside,1,4,invalid,low,66,1,0.7570403702020491,0,1
14,inside,1,2,invalid,high,34,1,1.06924642206286,1,0
14,inside,1,4,invalid,low,63,1,1.06629006138974,1,0
14,inside,1,1,valid,high,28,1,0.8834019890905441,1,0
14,inside,1,1,valid,high,32,1,0.87064469669167,1,0
14,inside,1,2,invalid,high,28,1,0.7118193124638309,1,0
14,inside,1,3,valid,low,51,0,1.2796643425363101,1,1
14,inside,1,2,invalid,high,31,1,1.53397640458525,1,0
14,inside,1,4,invalid,low,51,0,0.869356512436298,1,1
14,inside,1,1,valid,high,15,0,1.26222867947536,1,0
14,inside,1,3,valid,low,57,1,1.0261258687496602,0,0
14,inside,1,1,valid,high,12,0,1.32969494890449,1,1
14,inside,1,4,invalid,low,65,1,0.7520424339300009,1,0
14,inside,1,4,invalid,low,54,0,0.9473447072650741,1,1
14,inside,1,3,valid,low,64,1,0.8562626097013891,1,0
14,inside,1,4,invalid,low,48,0,0.848513414232002,1,1
14,inside,1,3,valid,low,49,0,0.955986515484256,1,1
14,inside,1,2,invalid,high,30,1,0.9349070252583259,1,1
14,inside,1,4,invalid,low,70,1,1.2855885605527,0,1
14,inside,1,2,invalid,high,3,0,0.7800860545976321,0,0
14,inside,1,3,valid,low,56,1,0.838906206733554,1,0
14,inside,1,2,invalid,high,6,0,1.5606761987101,1,0
14,inside,1,2,invalid,high,32,1,0.8621748483924421,1,1
14,inside,1,1,valid,high,29,1,0.760585106078452,1,0
14,inside,1,2,invalid,high,23,1,0.49305638244277394,1,0
14,inside,1,2,invalid,high,9,0,0.938405107695871,1,1
14,inside,1,2,invalid,high,11,0,0.6286151327617521,0,0
14,inside,1,3,valid,low,47,0,0.7728037443166609,1,1
14,inside,1,1,valid,high,22,1,0.45930234050865704,1,1
14,inside,1,1,valid,high,14,0,0.797826097016241,0,0
14,inside,1,3,valid,low,44,0,1.29762801644529,0,0
14,inside,1,4,invalid,low,38,0,1.1727580412621101,0,0
14,inside,1,3,valid,low,68,1,0.9944478575916949,0,1
14,inside,1,4,invalid,low,62,1,1.6804609838473001,1,1
14,inside,1,3,valid,low,40,0,1.61269765202724,1,0
14,inside,1,1,valid,high,17,0,1.08187888566135,1,1
14,inside,1,3,valid,low,62,1,1.10291023964874,0,1
14,inside,2,4,invalid,low,67,1,0.9070718025586758,0,1
14,inside,2,1,valid,high,33,1,1.01571070986483,1,0
14,inside,2,1,valid,high,30,1,0.8460502335528871,1,1
14,inside,2,4,invalid,low,59,1,0.782797101575852,1,1
14,inside,2,1,valid,high,13,0,1.2855374786195202,1,0
14,inside,2,4,invalid,low,62,1,1.34239699708269,1,1
14,inside,2,1,valid,high,3,0,0.9789516410937719,0,1
14,inside,2,1,valid,high,15,0,1.63106911063187,1,0
14,inside,2,4,invalid,low,51,0,1.09169515291433,1,0
14,inside,2,3,valid,low,66,1,1.11728849275733,0,0
14,inside,2,2,invalid,high,34,1,0.7152584113400741,1,0
14,inside,2,4,invalid,low,45,0,0.763926208350313,0,0
14,inside,2,3,valid,low,68,1,0.7639908668534191,1,1
14,inside,2,1,valid,high,29,1,0.5953134863821109,1,1
14,inside,2,1,valid,high,25,1,0.634142358670942,1,0
14,inside,2,4,invalid,low,57,1,1.19829159145957,0,1
14,inside,2,4,invalid,low,39,0,0.9119416632975121,0,0
14,inside,2,3,valid,low,56,1,0.5966307892294941,1,0
14,inside,2,2,invalid,high,30,1,5.6580090460702195,0,1
14,inside,2,3,valid,low,48,0,1.33588226176653,1,1
14,inside,2,3,valid,low,52,0,2.16270426988922,0,0
14,inside,2,1,valid,high,22,1,1.08633660784744,1,0
14,inside,2,3,valid,low,65,1,1.02626961567967,1,1
14,inside,2,1,valid,high,10,0,1.07236404709602,1,1
14,inside,2,1,valid,high,12,0,1.42297463691921,1,1
14,inside,2,3,valid,low,49,0,1.31834525585145,0,0
14,inside,2,4,invalid,low,56,1,7.89012367689338,0,0
14,inside,2,4,invalid,low,61,1,0.984102964976046,1,1
14,inside,2,3,valid,low,57,1,1.09011697195456,1,0
14,inside,2,2,invalid,high,17,0,1.16121871411997,0,0
14,inside,2,2,invalid,high,5,0,1.17602691429693,1,1
14,inside,2,2,invalid,high,16,0,0.6943877768590029,0,0
14,inside,2,3,valid,low,61,1,1.06226478165445,0,1
14,inside,2,4,invalid,low,47,0,0.6468081404682379,0,0
14,inside,2,4,invalid,low,41,0,0.7758675283157571,1,1
14,inside,2,1,valid,high,11,0,1.65662425595656,0,0
14,inside,2,2,invalid,high,23,1,1.5318052607026398,1,1
14,inside,2,2,invalid,high,20,1,5.58204688730348,1,0
14,inside,2,4,invalid,low,55,1,1.61486806446192,1,1
14,inside,2,4,invalid,low,50,0,1.51230927558117,1,0
14,inside,2,4,invalid,low,64,1,0.980993266449332,1,1
14,inside,2,2,invalid,high,25,1,1.3107935513171498,1,0
14,inside,2,2,invalid,high,8,0,0.858818527525727,1,0
14,inside,2,4,invalid,low,48,0,0.9150570118863471,1,1
14,inside,2,4,invalid,low,46,0,1.2865995782976798,0,0
14,inside,2,2,invalid,high,12,0,1.19590761613927,1,0
14,inside,2,1,valid,high,1,0,1.00953707806457,1,0
14,inside,2,3,valid,low,53,0,1.6186166329762302,1,0
14,inside,2,2,invalid,high,10,0,1.44315873539108,1,1
14,inside,2,1,valid,high,16,0,0.804352172263862,1,0
14,inside,2,1,valid,high,21,1,0.9603062229043641,1,1
14,inside,2,3,valid,low,43,0,1.03144087276178,1,1
14,inside,2,3,valid,low,71,1,1.1168864053934198,0,1
14,inside,2,4,invalid,low,63,1,0.6734476249712321,1,0
14,inside,2,1,valid,high,24,1,0.441177787867673,1,0
14,inside,2,1,valid,high,34,1,0.768655586309251,1,1
14,inside,2,3,valid,low,41,0,0.830766957960805,1,0
14,inside,2,2,invalid,high,4,0,0.763660742519278,1,1
14,inside,2,1,valid,high,32,1,0.852995234393347,1,1
14,inside,2,3,valid,low,64,1,0.6201361612666011,1,0
14,inside,2,1,valid,high,5,0,1.3444723536322298,1,1
14,inside,2,2,invalid,high,2,0,0.7715173264832629,1,1
14,inside,2,3,valid,low,45,0,1.03801001635748,1,1
14,inside,2,2,invalid,high,21,1,0.904779198517645,1,0
14,inside,2,2,invalid,high,31,1,1.5447683835372998,0,1
14,inside,2,3,valid,low,37,0,1.1747954769653,1,1
14,inside,2,3,valid,low,60,1,0.9382762211007499,1,1
14,inside,2,2,invalid,high,28,1,0.770524764114271,1,1
14,inside,2,3,valid,low,40,0,0.9694665903698481,1,0
14,inside,2,2,invalid,high,27,1,0.850849183651917,1,0
14,inside,2,2,invalid,high,7,0,1.26817317899986,1,1
14,inside,2,4,invalid,low,42,0,1.01697100704678,0,0
14,inside,3,1,valid,high,7,0,0.9338888497732108,1,0
14,inside,3,1,valid,high,14,0,0.7854150581242719,1,0
14,inside,3,4,invalid,low,71,1,1.15707584293796,1,1
14,inside,3,4,invalid,low,38,0,1.3178673068905502,0,1
14,inside,3,2,invalid,high,9,0,1.04834077759915,1,0
14,inside,3,4,invalid,low,45,0,1.52222533571421,0,0
14,inside,3,1,valid,high,16,0,1.1302826921755702,1,1
14,inside,3,3,valid,low,55,1,2.64393197285699,1,1
14,inside,3,3,valid,low,53,0,0.8010194119797229,1,0
14,inside,3,2,invalid,high,8,0,1.4909015816938302,1,1
14,inside,3,3,valid,low,47,0,1.1216835816067,0,1
14,inside,3,4,invalid,low,41,0,0.882611007793457,1,1
14,inside,3,4,invalid,low,64,1,1.23393061445404,1,1
14,inside,3,4,invalid,low,68,1,0.85737098714344,1,1
14,inside,3,3,valid,low,49,0,1.05671643829737,1,1
14,inside,3,1,valid,high,13,0,0.926594084975477,1,1
14,inside,3,1,valid,high,29,1,0.807832311836137,1,1
14,inside,3,1,valid,high,28,1,0.901288124545317,1,0
14,inside,3,4,invalid,low,72,1,1.07084440684957,1,1
14,inside,3,2,invalid,high,15,0,3.17455600490121,1,0
14,inside,3,3,valid,low,63,1,0.911318984681202,1,0
14,inside,3,2,invalid,high,13,0,2.3438791692842598,1,1
14,inside,3,2,invalid,high,29,1,1.01536878782372,1,1
14,inside,3,2,invalid,high,26,1,1.1513227215336899,1,1
14,inside,3,3,valid,low,57,1,0.834739533639549,1,0
14,inside,3,2,invalid,high,23,1,0.8058734097539849,1,1
14,inside,3,3,valid,low,59,1,1.49338665107553,1,0
14,inside,3,3,valid,low,66,1,0.8524287901873321,1,1
14,inside,3,4,invalid,low,59,1,1.3083476019583,0,0
14,inside,3,3,valid,low,52,0,1.1342363248477298,1,0
14,inside,3,4,invalid,low,49,0,1.07659157217768,1,0
14,inside,3,1,valid,high,27,1,0.858985683275023,1,0
14,inside,3,1,valid,high,30,1,0.923933154617771,1,1
14,inside,3,1,valid,high,23,1,1.98152956206377,1,0
14,inside,3,4,invalid,low,43,0,0.924705369549883,1,1
14,inside,3,3,valid,low,40,0,1.24346550315113,1,1
14,inside,3,1,valid,high,25,1,1.4723145051839297,1,0
14,inside,3,2,invalid,high,34,1,0.950157027436035,1,0
14,inside,3,3,valid,low,39,0,1.02609227439189,1,0
14,inside,3,1,valid,high,31,1,0.9471870255074459,1,1
14,inside,3,3,valid,low,61,1,0.748103320748669,1,0
14,inside,3,2,invalid,high,22,1,0.70615680352239,1,0
14,inside,3,1,valid,high,5,0,2.21532607275913,1,0
14,inside,3,4,invalid,low,44,0,1.19466389844365,1,0
14,inside,3,2,invalid,high,27,1,1.1284186394823301,1,0
14,inside,3,3,valid,low,44,0,1.69492558761522,0,1
14,inside,3,3,valid,low,45,0,1.18028060232518,1,0
14,inside,3,4,invalid,low,62,1,1.1156857635105601,0,0
14,inside,3,1,valid,high,19,1,0.726972377889979,1,1
14,inside,3,2,invalid,high,32,1,0.6547128482307021,1,0
14,inside,3,2,invalid,high,7,0,1.41182848790595,1,1
14,inside,3,1,valid,high,15,0,0.870475473482657,1,1
14,inside,3,2,invalid,high,36,1,1.83044272999268,1,1
14,inside,3,3,valid,low,71,1,1.87257075327943,1,1
14,inside,3,2,invalid,high,6,0,0.94603549015028,1,0
14,inside,3,4,invalid,low,54,0,1.4233284611609598,0,0
14,inside,3,3,valid,low,56,1,1.4899312190173102,1,0
14,inside,3,4,invalid,low,56,1,1.7275401332281002,1,1
14,inside,3,1,valid,high,6,0,1.35626162697372,1,1
14,inside,3,3,valid,low,42,0,2.11404531991502,0,1
14,inside,3,4,invalid,low,65,1,0.925822835355575,1,1
14,inside,3,2,invalid,high,24,1,1.08385504145463,1,0
14,inside,3,1,valid,high,33,1,0.9462568476837991,1,0
14,inside,3,4,invalid,low,53,0,0.8518895638053441,0,0
14,inside,3,2,invalid,high,14,0,0.7383873862554541,1,1
14,inside,3,4,invalid,low,57,1,0.7885525715746551,1,0
14,inside,3,2,invalid,high,11,0,1.41345038407235,1,0
14,inside,3,1,valid,high,18,0,1.1566541632200802,1,0
14,inside,3,1,valid,high,8,0,1.62153160962043,1,1
14,inside,3,3,valid,low,62,1,1.02589008626819,1,1
14,inside,4,4,invalid,low,60,1,3.97512575306155,1,0
14,inside,4,3,valid,low,63,1,0.6537451252361279,1,0
14,inside,4,4,invalid,low,61,1,0.997239605167124,0,1
14,inside,4,2,invalid,high,4,0,0.95647686920438,1,0
14,inside,4,4,invalid,low,39,0,1.07399920386615,1,0
14,inside,4,4,invalid,low,53,0,1.00382580841779,1,0
14,inside,4,2,invalid,high,13,0,1.22704078568495,1,1
14,inside,4,3,valid,low,60,1,1.154212838901,1,1
14,inside,4,2,invalid,high,29,1,0.8093422815445591,1,1
14,inside,4,2,invalid,high,16,0,0.979772718735148,1,0
14,inside,4,1,valid,high,4,0,0.79299518712287,1,0
14,inside,4,2,invalid,high,30,1,1.56163552000544,1,1
14,inside,4,2,invalid,high,17,0,0.812236414412837,1,0
14,inside,4,2,invalid,high,24,1,2.08641715917111,1,1
14,inside,4,3,valid,low,47,0,1.22657056668504,1,1
14,inside,4,4,invalid,low,37,0,1.13027886575856,0,0
14,inside,4,3,valid,low,49,0,1.4250413006839198,1,1
14,inside,4,4,invalid,low,64,1,1.0022389595524102,1,1
14,inside,4,4,invalid,low,52,0,1.08575314130758,0,1
14,inside,4,1,valid,high,16,0,1.22292748838481,1,0
14,inside,4,3,valid,low,52,0,1.29687751357415,1,1
14,inside,4,3,valid,low,62,1,1.03175818431737,1,1
14,inside,4,2,invalid,high,1,0,1.2856696492653998,1,0
14,inside,4,4,invalid,low,51,0,1.3362334313988,0,0
14,inside,4,1,valid,high,27,1,0.925499169657087,1,1
14,inside,4,1,valid,high,3,0,2.2211253649466003,1,0
14,inside,4,2,invalid,high,5,0,8.7828860123027,0,1
14,inside,4,2,invalid,high,35,1,1.90845367185648,1,0
14,inside,4,3,valid,low,45,0,1.0283647213218499,1,1
14,inside,4,3,valid,low,46,0,1.21451221007919,1,0
14,inside,4,3,valid,low,66,1,1.3560112876839399,0,1
14,inside,4,2,invalid,high,23,1,1.2247339383120601,1,0
14,inside,4,4,invalid,low,63,1,0.6729198430120962,1,0
14,inside,4,3,valid,low,55,1,0.940385430752031,1,0
14,inside,4,1,valid,high,29,1,0.8137347904239499,1,1
14,inside,4,1,valid,high,1,0,1.16953728456156,1,0
14,inside,4,4,invalid,low,59,1,1.10809384178083,1,0
14,inside,4,3,valid,low,54,0,0.947246745492521,0,0
14,inside,4,1,valid,high,32,1,3.4769441250918995,1,1
14,inside,4,4,invalid,low,47,0,1.1243674256893401,1,1
14,inside,4,2,invalid,high,32,1,1.26538551160957,1,1
14,inside,4,1,valid,high,13,0,0.9643833508525859,1,1
14,inside,4,2,invalid,high,2,0,1.04176774538701,1,0
14,inside,4,3,valid,low,48,0,0.92433849617737,1,0
14,inside,4,4,invalid,low,44,0,0.796462678119497,1,1
14,inside,4,1,valid,high,35,1,0.675188184876788,1,1
14,inside,4,4,invalid,low,68,1,0.9216961256897779,0,1
14,inside,4,1,valid,high,8,0,0.923194230517765,1,1
14,inside,4,2,invalid,high,25,1,0.7850521803493391,1,1
14,inside,4,3,valid,low,58,1,0.9122433656548309,1,0
14,inside,4,2,invalid,high,20,1,0.794465638741713,1,0
14,inside,4,3,valid,low,50,0,0.9664583192870849,1,1
14,inside,4,1,valid,high,2,0,1.23927116191953,1,1
14,inside,4,1,valid,high,24,1,0.7190438134803121,1,1
14,inside,4,2,invalid,high,12,0,1.61374879242703,1,0
14,inside,4,3,valid,low,39,0,0.9649532258963521,1,0
14,inside,4,4,invalid,low,42,0,1.32969454586146,0,1
14,inside,4,3,valid,low,70,1,0.997998333094984,0,0
14,inside,4,1,valid,high,30,1,2.0310955920313103,1,0
14,inside,4,4,invalid,low,45,0,0.919056531717615,1,1
14,inside,4,3,valid,low,72,1,1.36574432412635,1,1
14,inside,4,1,valid,high,10,0,1.1810209445384299,1,0
14,inside,4,3,valid,low,71,1,0.9981435901909208,1,0
14,inside,4,1,valid,high,23,1,0.9062467367848509,1,1
14,inside,4,4,invalid,low,72,1,1.23868114220295,1,1
14,inside,4,4,invalid,low,55,1,1.00712169277995,0,0
14,inside,4,4,invalid,low,67,1,1.19952526542966,1,0
14,inside,4,2,invalid,high,27,1,2.4813448839077004,1,1
14,inside,5,3,valid,low,60,1,0.9836863904665729,1,1
14,inside,5,2,invalid,high,20,1,0.9505135883864569,1,0
14,inside,5,1,valid,high,31,1,0.662498023971239,1,1
14,inside,5,4,invalid,low,55,1,0.751167293828985,1,0
14,inside,5,2,invalid,high,24,1,0.667982004888472,1,0
14,inside,5,2,invalid,high,31,1,0.637780204880073,1,1
14,inside,5,3,valid,low,41,0,1.7584936452349198,1,1
14,inside,5,1,valid,high,25,1,0.628345168774104,1,0
14,inside,5,4,invalid,low,44,0,1.09271832165086,1,0
14,inside,5,4,invalid,low,67,1,1.02255095691544,0,1
14,inside,5,2,invalid,high,32,1,8.525932196768741,0,0
14,inside,5,3,valid,low,63,1,1.23887298556383,1,1
14,inside,5,3,valid,low,57,1,0.9740023933773051,1,1
14,inside,5,2,invalid,high,10,0,0.8449656182165199,0,1
14,inside,5,2,invalid,high,9,0,0.8636313253755359,1,1
14,inside,5,2,invalid,high,11,0,0.678922614552903,0,0
14,inside,5,2,invalid,high,28,1,0.807422805501119,1,1
14,inside,5,3,valid,low,48,0,0.814907410886008,1,1
14,inside,5,1,valid,high,20,1,0.682021689669455,1,0
14,inside,5,1,valid,high,23,1,0.9084406749716439,1,1
14,inside,5,2,invalid,high,21,1,0.683761122548276,1,0
14,inside,5,1,valid,high,18,0,1.00219863537677,1,0
14,inside,5,1,valid,high,17,0,1.2370496849671297,1,0
14,inside,5,2,invalid,high,30,1,1.3685923235289,1,0
14,inside,5,4,invalid,low,61,1,0.722808680346134,1,0
14,inside,5,4,invalid,low,41,0,0.932906460500817,0,0
14,inside,5,3,valid,low,70,1,1.07751737375384,1,1
14,inside,5,2,invalid,high,13,0,0.9803994924650401,1,1
14,inside,5,2,invalid,high,1,0,1.16162693917704,1,1
14,inside,5,4,invalid,low,69,1,1.03540150394656,1,1
14,inside,5,4,invalid,low,57,1,0.7276701990958829,1,0
14,inside,5,1,valid,high,14,0,1.4458345534494599,1,0
14,inside,5,4,invalid,low,50,0,1.1550231936162199,1,1
14,inside,5,4,invalid,low,58,1,1.04081385521567,0,1
14,inside,5,4,invalid,low,47,0,0.688045675688045,0,0
14,inside,5,3,valid,low,59,1,0.864517668571352,1,0
14,inside,5,1,valid,high,11,0,0.8218981520985842,1,1
14,inside,5,1,valid,high,33,1,1.1282311176346398,1,0
14,inside,5,3,valid,low,45,0,0.63303401108351,0,0
14,inside,5,1,valid,high,19,1,1.45098693967429,1,1
14,inside,5,3,valid,low,69,1,0.698563558220485,1,0
14,inside,5,2,invalid,high,12,0,0.6806432188677719,0,0
14,inside,5,4,invalid,low,63,1,0.7684414362756801,0,1
14,inside,5,1,valid,high,21,1,0.624939587130029,1,1
14,inside,5,4,invalid,low,43,0,0.9119688164346371,0,1
14,inside,5,2,invalid,high,23,1,0.7810352027963751,1,1
14,inside,5,3,valid,low,53,0,0.8097824265905731,1,0
14,inside,5,4,invalid,low,45,0,0.902211271511987,0,0
14,inside,5,3,valid,low,72,1,1.2026794330031398,1,1
14,inside,5,4,invalid,low,64,1,0.602649493397621,1,0
14,inside,5,4,invalid,low,53,0,0.8151968030251742,0,1
14,inside,5,1,valid,high,3,0,1.02121805730985,1,0
14,inside,5,2,invalid,high,33,1,0.839334810328182,1,0
14,inside,5,1,valid,high,8,0,1.1364999123015902,1,1
14,inside,5,1,valid,high,5,0,1.28550893224747,1,0
14,inside,5,3,valid,low,42,0,1.00110691952159,1,0
14,inside,5,2,invalid,high,14,0,1.17634486524821,1,0
14,inside,5,3,valid,low,46,0,0.9120332883430821,0,0
14,inside,5,4,invalid,low,71,1,1.08274903251095,0,1
14,inside,5,3,valid,low,55,1,0.6678627117062211,1,0
14,inside,5,3,valid,low,52,0,0.7934522002524321,0,1
14,inside,5,2,invalid,high,4,0,0.741331105817153,0,1
14,inside,5,4,invalid,low,54,0,0.6723659204981228,0,0
14,inside,5,1,valid,high,22,1,0.68646675830496,1,1
14,inside,5,4,invalid,low,46,0,0.7167278827191691,0,1
14,inside,5,3,valid,low,61,1,0.762216441406053,1,1
14,inside,5,1,valid,high,24,1,0.47146795623757504,1,0
14,inside,5,1,valid,high,1,0,0.7012467430040489,0,1
14,inside,5,3,valid,low,37,0,0.7790689265257241,0,0
14,inside,5,1,valid,high,4,0,0.9010847297804501,1,1
14,inside,5,3,valid,low,44,0,0.8520337486088471,0,0
14,outside,1,1,valid,high,5,0,0.86644942715975,1,0
14,outside,1,1,valid,high,6,0,1.64950241699717,1,1
14,outside,1,1,valid,high,29,1,0.373233867817362,1,1
14,outside,1,4,invalid,low,45,0,0.504804615059584,1,1
14,outside,1,4,invalid,low,64,1,0.386772048414969,1,1
14,outside,1,2,invalid,high,16,0,0.628993954396719,1,1
14,outside,1,4,invalid,low,56,1,0.464978098993015,1,1
14,outside,1,3,valid,low,58,1,0.5702658398531639,1,1
14,outside,1,2,invalid,high,1,0,0.513288629041199,1,1
14,outside,1,4,invalid,low,39,0,0.443550152383978,1,1
14,outside,1,4,invalid,low,42,0,0.8261854756246979,0,0
14,outside,1,1,valid,high,28,1,1.9047934518412097,1,0
14,outside,1,3,valid,low,44,0,0.603757429498728,1,1
14,outside,1,3,valid,low,42,0,0.548394852529782,1,1
14,outside,1,3,valid,low,38,0,0.359870457400575,1,1
14,outside,1,2,invalid,high,34,1,0.531789702570677,1,1
14,outside,1,2,invalid,high,30,1,0.368899045888611,1,1
14,outside,1,2,invalid,high,17,0,0.39133060990934604,1,0
14,outside,1,4,invalid,low,51,0,0.857901364614918,1,1
14,outside,1,1,valid,high,7,0,0.791882553583491,1,0
14,outside,1,2,invalid,high,29,1,1.0039017850704102,1,1
14,outside,1,1,valid,high,3,0,1.7744756347256,1,1
14,outside,1,2,invalid,high,7,0,0.35745076565217504,1,1
14,outside,1,4,invalid,low,72,1,0.80221539762897,1,0
14,outside,1,1,valid,high,35,1,0.485796059162567,1,1
14,outside,1,2,invalid,high,3,0,1.40074896067836,1,1
14,outside,1,4,invalid,low,44,0,0.49135420766469895,1,0
14,outside,1,1,valid,high,34,1,0.42678331363731603,1,0
14,outside,1,1,valid,high,14,0,0.761718113174538,0,1
14,outside,1,2,invalid,high,20,1,0.471558021619785,1,1
14,outside,1,3,valid,low,64,1,0.394972249934654,1,1
14,outside,1,4,invalid,low,63,1,0.400077453383346,1,0
14,outside,1,2,invalid,high,9,0,0.8279425543287291,1,1
14,outside,1,4,invalid,low,41,0,0.6962318899359161,1,0
14,outside,1,3,valid,low,49,0,0.607007035789138,1,0
14,outside,1,3,valid,low,55,1,0.687028026222833,1,1
14,outside,1,4,invalid,low,47,0,1.08501793280175,0,0
14,outside,1,3,valid,low,40,0,0.566422478199456,0,0
14,outside,1,1,valid,high,17,0,0.49014005149911105,1,1
14,outside,1,4,invalid,low,50,0,0.29292605704722496,1,1
14,outside,1,3,valid,low,56,1,1.05516468919814,1,1
14,outside,1,4,invalid,low,48,0,1.41328799213807,1,1
14,outside,1,2,invalid,high,2,0,0.352994367388419,1,0
14,outside,1,4,invalid,low,53,0,0.388613275447824,1,0
14,outside,1,2,invalid,high,31,1,0.425126542188991,1,1
14,outside,1,2,invalid,high,15,0,1.88294078791841,1,1
14,outside,1,1,valid,high,1,0,0.48485129557502704,1,0
14,outside,1,4,invalid,low,52,0,1.06367134806987,1,1
14,outside,1,3,valid,low,72,1,0.46631299555883704,1,0
14,outside,1,3,valid,low,37,0,0.588072198932423,1,0
14,outside,1,2,invalid,high,13,0,1.11928216795877,1,1
14,outside,1,3,valid,low,50,0,0.7516218089540421,1,0
14,outside,1,3,valid,low,60,1,0.547746388187079,1,0
14,outside,1,3,valid,low,57,1,0.40456622423516797,1,0
14,outside,1,2,invalid,high,18,0,0.6987091318469539,1,0
14,outside,1,2,invalid,high,27,1,0.5076206023213671,1,1
14,outside,1,2,invalid,high,35,1,0.497502516513123,1,0
14,outside,1,3,valid,low,62,1,0.49827829180594607,1,1
14,outside,1,1,valid,high,8,0,0.45552065083575105,1,1
14,outside,1,2,invalid,high,14,0,0.5204655512570749,1,0
14,outside,1,2,invalid,high,28,1,0.39195220490364596,1,0
14,outside,1,4,invalid,low,43,0,0.74564334175102,1,1
14,outside,1,2,invalid,high,26,1,0.384005871450427,1,0
14,outside,1,1,valid,high,13,0,0.43325145480048405,0,0
14,outside,1,2,invalid,high,21,1,0.511888031945091,1,0
14,outside,1,4,invalid,low,65,1,0.657077117515655,1,1
14,outside,1,3,valid,low,70,1,0.46749244797229,1,1
14,outside,1,4,invalid,low,67,1,0.361224456082709,1,0
14,outside,1,2,invalid,high,22,1,0.30931420467914,1,0
14,outside,1,2,invalid,high,6,0,0.6119684932018571,1,0
14,outside,1,3,valid,low,53,0,1.12455500876968,1,0
14,outside,1,2,invalid,high,33,1,0.7150681162847828,1,0
14,outside,1,2,invalid,high,4,0,1.30189356752817,1,0
14,outside,1,1,valid,high,16,0,0.494690079488464,1,0
14,outside,1,1,valid,high,27,1,0.504438390824362,1,0
14,outside,1,4,invalid,low,62,1,0.7278543830625491,1,0
14,outside,1,1,valid,high,36,1,1.54479456642093,1,1
14,outside,1,1,valid,high,20,1,0.366050176018689,1,0
14,outside,1,4,invalid,low,46,0,0.413655126945741,1,0
14,outside,1,2,invalid,high,10,0,0.416145430344841,1,1
14,outside,1,2,invalid,high,5,0,0.4772533232162461,1,1
14,outside,1,3,valid,low,54,0,0.44815482715330296,1,0
14,outside,1,1,valid,high,31,1,0.18552545497459502,1,0
14,outside,1,3,valid,low,59,1,0.746315378969484,1,1
14,outside,1,1,valid,high,24,1,0.700158158454542,1,1
14,outside,1,4,invalid,low,60,1,0.506330570103273,1,1
14,outside,1,1,valid,high,18,0,0.41694215875304497,1,1
14,outside,1,4,invalid,low,38,0,0.335098277127145,0,0
14,outside,1,4,invalid,low,71,1,1.15259645225069,1,0
14,outside,1,3,valid,low,39,0,0.740467260446167,1,0
14,outside,1,3,valid,low,43,0,0.6485165731628512,1,0
14,outside,1,4,invalid,low,59,1,0.496668686014345,1,1
14,outside,1,3,valid,low,63,1,0.5025812113599389,1,0
14,outside,1,4,invalid,low,66,1,0.378341586535498,1,0
14,outside,1,4,invalid,low,54,0,0.614210628319597,1,1
14,outside,1,3,valid,low,61,1,0.5609674880888629,0,1
14,outside,1,3,valid,low,41,0,0.326853629228026,0,0
14,outside,1,3,valid,low,67,1,0.335642274440943,0,1
14,outside,1,3,valid,low,46,0,0.76697452636563,1,0
14,outside,1,1,valid,high,33,1,0.5929541902505661,1,1
