,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,Sn_vals,med_dists,Outliers
3137,6,outside,2,1,valid,high,26,1,1,0.41544708586116,1,0,0.135014,0.09824654473868605,False
3138,6,outside,2,2,invalid,high,36,1,1,0.24873753315932798,1,1,0.135014,0.23332163593568203,False
3139,6,outside,2,4,invalid,low,52,0,0,0.6323965455148941,1,1,0.135014,0.19960906973301512,False
3140,6,outside,2,2,invalid,high,3,0,0,0.585727399216012,1,0,0.135014,0.168912359704337,False
3141,6,outside,2,4,invalid,low,51,0,0,0.599518541577709,1,1,0.135014,0.17539277195283004,False
3142,6,outside,2,1,valid,high,25,1,1,0.21262453903364104,1,0,0.135014,0.269434630061369,False
3144,6,outside,2,2,invalid,high,15,0,0,0.668326657191756,1,1,0.135014,0.224696440089247,False
3145,6,outside,2,2,invalid,high,34,1,1,0.567783692268677,1,0,0.135014,0.15339389276414295,False
3146,6,outside,2,3,valid,low,49,0,0,0.48680503929335794,1,1,0.135014,0.10732731462667311,False
3147,6,outside,2,3,valid,low,64,1,1,0.30514748859422997,1,0,0.135014,0.17691168050078004,False
3148,6,outside,2,1,valid,high,20,1,1,0.38692855485715,1,1,0.135014,0.10671371749049291,False
3149,6,outside,2,2,invalid,high,26,1,1,0.273466667081266,1,1,0.135014,0.20859250201374402,False
3150,6,outside,2,4,invalid,low,70,1,1,0.756019811353326,1,0,0.135014,0.294045672098036,False
3151,6,outside,2,1,valid,high,5,0,0,0.470173203173545,1,1,0.135014,0.10233209206671795,False
3152,6,outside,2,3,valid,low,39,0,0,0.425929993501086,1,0,0.135014,0.10117179811823002,False
3153,6,outside,2,1,valid,high,8,0,0,0.42180310928506504,1,1,0.135014,0.09866664593482699,False
3154,6,outside,2,4,invalid,low,48,0,0,0.541194010318577,1,1,0.135014,0.135640974893249,False
3155,6,outside,2,2,invalid,high,32,1,1,0.31753027587910804,1,1,0.135014,0.16452889321590197,False
3156,6,outside,2,2,invalid,high,20,1,1,0.48205916909501,1,0,0.135014,0.106548332622879,False
3157,6,outside,2,2,invalid,high,8,0,0,0.6260702751960711,1,1,0.135014,0.19378694771967309,False
3158,6,outside,2,3,valid,low,59,1,1,0.5281797078550879,1,1,0.135014,0.12614044216661602,False
3159,6,outside,2,4,invalid,low,61,1,1,0.327575950465871,1,1,0.135014,0.154483218629139,False
3160,6,outside,2,1,valid,high,6,0,0,0.308301638609919,1,0,0.135014,0.17375753048509102,False
3161,6,outside,2,1,valid,high,2,0,0,0.25189555936322,1,0,0.135014,0.23016360973179,False
3162,6,outside,2,1,valid,high,33,1,1,0.37323838745123794,1,0,0.135014,0.11428536135554213,False
3163,6,outside,2,1,valid,high,1,0,0,0.39317385314370795,1,0,0.135014,0.10283545667425698,False
3164,6,outside,2,1,valid,high,15,0,0,0.41438979950453403,1,0,0.135014,0.097571154989055,False
3165,6,outside,2,2,invalid,high,2,0,0,0.5945860396268471,1,0,0.135014,0.17278293034178205,False
3166,6,outside,2,2,invalid,high,31,1,1,0.31580319263139195,1,0,0.135014,0.16625597646361806,False
3167,6,outside,2,4,invalid,low,57,1,1,0.479957996348276,1,1,0.135014,0.10671960889703808,False
3168,6,outside,2,1,valid,high,19,1,1,0.311050945878378,1,0,0.135014,0.171008223216632,False
3169,6,outside,2,1,valid,high,16,0,0,0.44872259814110294,1,0,0.135014,0.09414110892976202,False
3170,6,outside,2,2,invalid,high,35,1,1,0.3865459616299629,1,1,0.135014,0.10709631071768,False
3171,6,outside,2,2,invalid,high,17,0,0,0.47573341128827507,1,0,0.135014,0.10418724875762497,False
3172,6,outside,2,2,invalid,high,5,0,1,0.583697318948907,0,1,0.135014,0.16825023308774695,False
3173,6,outside,2,4,invalid,low,43,0,1,0.687402765951447,0,1,0.135014,0.23720961707658705,False
3175,6,outside,2,2,invalid,high,6,0,0,0.539057183108525,1,0,0.135014,0.13393329995415104,False
3176,6,outside,2,1,valid,high,27,1,1,0.41770449288287603,1,0,0.135014,0.09774923076474795,False
3177,6,outside,2,2,invalid,high,16,0,0,0.386517076811288,1,1,0.135014,0.10712519553635491,False
3178,6,outside,2,1,valid,high,32,1,1,0.440244433732005,1,0,0.135014,0.09922746421216305,False
3180,6,outside,2,3,valid,low,56,1,1,0.571890307352078,1,1,0.135014,0.15676011854975508,False
3181,6,outside,2,2,invalid,high,13,0,0,0.432787475781879,1,1,0.135014,0.09958922354871896,False
3182,6,outside,2,4,invalid,low,68,1,1,0.7411419877898879,1,0,0.135014,0.27940414674958497,False
3183,6,outside,2,2,invalid,high,4,0,0,0.607656738390688,1,1,0.135014,0.181726744889602,False
3185,6,outside,2,1,valid,high,23,1,1,0.324758195382856,1,1,0.135014,0.157300973712154,False
3186,6,outside,2,3,valid,low,67,1,1,0.532376699330598,1,1,0.135014,0.13001972551864993,False
3187,6,outside,2,1,valid,high,24,1,1,0.380782736282526,1,0,0.135014,0.108007876773627,False
3188,6,outside,2,2,invalid,high,23,1,1,0.5136936305998461,1,0,0.135014,0.11884659014140186,False
3189,6,outside,2,4,invalid,low,65,1,1,0.76318798083048,1,0,0.135014,0.299604185935095,False
3190,6,outside,2,2,invalid,high,14,0,0,0.686881702238679,1,0,0.135014,0.236688553363819,False
3191,6,outside,2,4,invalid,low,46,0,0,0.7676266593689429,1,1,0.135014,0.3035820906661679,False
3192,6,outside,2,3,valid,low,48,0,0,0.352231859755193,1,1,0.135014,0.13038759769096903,False
3193,6,outside,2,3,valid,low,54,0,0,0.6325402207412479,1,1,0.135014,0.19975274495936896,False
3194,6,outside,2,2,invalid,high,24,1,1,0.41681503951167503,1,0,0.135014,0.09863868413594895,False
3196,6,outside,2,4,invalid,low,58,1,1,0.746392685497995,1,0,0.135014,0.284654844457692,False
3197,6,outside,2,2,invalid,high,27,1,1,0.443630217102509,1,1,0.135014,0.09756379321606795,False
3198,6,outside,2,2,invalid,high,19,1,1,0.340762606475437,1,1,0.135014,0.14129656261957302,False
3200,6,outside,2,3,valid,low,66,1,1,0.5513155890321291,1,1,0.135014,0.13945748290370907,False
3202,6,outside,2,4,invalid,low,67,1,0,0.7532394920899609,0,1,0.135014,0.2914995437768092,False
3203,6,outside,2,2,invalid,high,33,1,1,0.5799206600459,1,0,0.135014,0.16459731117356607,False
3204,6,outside,2,2,invalid,high,1,0,0,0.5877014215384411,1,1,0.135014,0.16999692865556504,False
3205,6,outside,2,2,invalid,high,25,1,1,0.327825086377743,1,1,0.135014,0.15423408271726702,False
3206,6,outside,2,3,valid,low,65,1,1,0.29935726676467306,1,1,0.135014,0.18270190233033695,False
3208,6,outside,2,2,invalid,high,21,1,1,0.504549508168566,1,0,0.135014,0.11391543913487101,False
3209,6,outside,2,4,invalid,low,63,1,1,0.6637534415785921,1,0,0.135014,0.22012322447608307,False
3210,6,outside,2,2,invalid,high,28,1,1,0.491380098459558,1,1,0.135014,0.10952192888908002,False
3211,6,outside,2,1,valid,high,7,0,0,0.5266939608718529,1,1,0.135014,0.12762618914985102,False
3212,6,outside,2,1,valid,high,34,1,1,0.48752374880678007,1,1,0.135014,0.10718214913231405,False
3213,6,outside,2,1,valid,high,11,0,0,0.463583794895385,1,0,0.135014,0.10108562383175002,False
3217,6,outside,2,4,invalid,low,45,0,0,0.402356973811948,1,1,0.135014,0.09869974529738101,False
3221,6,outside,2,3,valid,low,63,1,1,0.593471613077782,1,0,0.135014,0.17166850379271692,False
3222,6,outside,2,4,invalid,low,50,0,0,0.542863707070865,1,0,0.135014,0.137310671645537,False
3572,7,outside,1,1,valid,high,15,0,0,0.515192702960121,1,0,0.095496,0.10501817978183703,False
3573,7,outside,1,3,valid,low,45,0,1,0.6173577720765021,0,0,0.095496,0.18626123431386005,False
3575,7,outside,1,3,valid,low,60,1,1,0.6462333821582429,1,0,0.095496,0.21471304380247586,False
3576,7,outside,1,3,valid,low,71,1,0,0.6845317734132551,0,0,0.095496,0.24912701341963783,False
3579,7,outside,1,1,valid,high,36,1,1,0.463845003188908,1,0,0.095496,0.07848038686824998,False
3580,7,outside,1,3,valid,low,51,0,0,0.45035818817996204,1,1,0.095496,0.07665557183281607,False
3581,7,outside,1,3,valid,low,37,0,0,0.42145572608205795,1,0,0.095496,0.06941884778643809,False
3583,7,outside,1,2,invalid,high,8,0,0,0.35845039262312606,1,0,0.095496,0.09503657165987595,False
3584,7,outside,1,2,invalid,high,7,0,0,0.383673135855133,1,0,0.095496,0.08024065805329894,False
3585,7,outside,1,3,valid,low,41,0,0,0.6038899398245121,1,1,0.095496,0.1756818833473519,False
3586,7,outside,1,1,valid,high,2,0,0,0.262549732393381,1,1,0.095496,0.18321487770481404,False
3587,7,outside,1,1,valid,high,12,0,0,0.39904906594529205,1,1,0.095496,0.07793909222345896,False
3588,7,outside,1,3,valid,low,70,1,1,0.6129803834501221,1,1,0.095496,0.18188384568748,False
3589,7,outside,1,4,invalid,low,51,0,1,0.6440782174122429,0,1,0.095496,0.21255787905647588,False
3590,7,outside,1,2,invalid,high,10,0,0,0.542325390057158,1,1,0.095496,0.12460853788434195,False
3591,7,outside,1,4,invalid,low,70,1,1,0.438990164668212,1,0,0.095496,0.07337803361770096,False
3593,7,outside,1,1,valid,high,10,0,0,0.3593540887250129,1,1,0.095496,0.0955660686358899,False
3595,7,outside,1,2,invalid,high,35,1,1,0.552593095428165,1,0,0.095496,0.1311373693461071,False
3596,7,outside,1,2,invalid,high,17,0,0,0.31301558240375,1,1,0.095496,0.13274902769444502,False
3597,7,outside,1,3,valid,low,50,0,0,0.5216741272870421,1,1,0.095496,0.10882184882939311,False
3598,7,outside,1,3,valid,low,57,1,1,0.44622872727814006,1,0,0.095496,0.07505226290959405,False
3600,7,outside,1,4,invalid,low,45,0,0,0.5818373491310921,1,1,0.095496,0.15611126681324106,False
3601,7,outside,1,3,valid,low,72,1,0,0.3431378768800639,0,0,0.095496,0.10454995506188391,False
3602,7,outside,1,4,invalid,low,44,0,0,0.421658513161674,1,0,0.095496,0.06921606070682201,False
3603,7,outside,1,3,valid,low,69,1,0,0.36468146102561205,0,0,0.095496,0.09259701139672005,False
3604,7,outside,1,1,valid,high,6,0,0,0.331910268540014,1,1,0.095496,0.11385434155818103,False
3605,7,outside,1,4,invalid,low,72,1,1,0.36959926109011604,1,1,0.095496,0.09292742330217102,False
3606,7,outside,1,1,valid,high,35,1,1,0.379687817014201,1,0,0.095496,0.08389748814443004,False
3607,7,outside,1,1,valid,high,32,1,1,0.415970732223286,1,0,0.095496,0.07079107710887894,False
3608,7,outside,1,4,invalid,low,66,1,1,0.48676180933216495,1,0,0.095496,0.08903933199508096,False
3609,7,outside,1,4,invalid,low,71,1,1,0.379654384474634,1,1,0.095496,0.08393092068399705,False
3610,7,outside,1,2,invalid,high,34,1,1,0.417716852172816,1,0,0.095496,0.06904495715934894,False
3612,7,outside,1,4,invalid,low,62,1,1,0.3933632803091311,1,1,0.095496,0.07618019436813411,False
3613,7,outside,1,3,valid,low,55,1,1,0.424951257484281,1,1,0.095496,0.07050553466979198,False
3615,7,outside,1,3,valid,low,62,1,1,0.634819242743106,1,0,0.095496,0.20329890438733894,False
3616,7,outside,1,1,valid,high,26,1,1,0.6717217048408199,1,1,0.095496,0.23815480399934996,False
3617,7,outside,1,2,invalid,high,26,1,1,0.219441673119945,1,1,0.095496,0.22632293697825,False
3618,7,outside,1,2,invalid,high,3,0,0,0.35286913902746203,1,1,0.095496,0.09975199514883498,False
3619,7,outside,1,1,valid,high,30,1,1,0.399650147563079,1,0,0.095496,0.07733801060567203,False
3620,7,outside,1,2,invalid,high,16,0,0,0.510902570322287,1,0,0.095496,0.10207781312783504,False
3621,7,outside,1,2,invalid,high,22,1,1,0.47580145978281496,1,0,0.095496,0.08041385641809001,False
3623,7,outside,1,4,invalid,low,41,0,1,0.534902839015558,0,0,0.095496,0.11802617903595092,False
3625,7,outside,1,2,invalid,high,28,1,1,0.6970884881284289,1,0,0.095496,0.258789863009951,False
3626,7,outside,1,2,invalid,high,14,0,0,0.426535735410653,1,1,0.095496,0.0711176999266171,False
3628,7,outside,1,2,invalid,high,4,0,0,0.426449536782457,1,0,0.095496,0.07120389855481307,False
3629,7,outside,1,1,valid,high,19,1,1,0.307482300695483,1,1,0.095496,0.13828230940271202,False
3630,7,outside,1,1,valid,high,9,0,0,0.235918724945805,1,0,0.095496,0.20984588515239003,False
3632,7,outside,1,1,valid,high,17,0,0,0.259142397413598,1,0,0.095496,0.186622212684597,False
3633,7,outside,1,3,valid,low,61,1,1,0.5614186835846341,1,0,0.095496,0.1359160554184201,False
3634,7,outside,1,1,valid,high,1,0,0,0.27615451415658804,1,0,0.095496,0.16961009594160698,False
3635,7,outside,1,1,valid,high,14,0,0,0.351114032746409,1,1,0.095496,0.101507101429888,False
3636,7,outside,1,4,invalid,low,52,0,1,0.39147799163401903,0,0,0.095496,0.07595216494883095,False
3637,7,outside,1,2,invalid,high,12,0,0,0.4410886573059539,1,1,0.095496,0.07266580958094004,False
3638,7,outside,1,1,valid,high,22,1,1,0.34255731554549107,1,0,0.095496,0.10472591003053894,False
3639,7,outside,1,4,invalid,low,42,0,1,0.44728322557603,0,0,0.095496,0.07511683164739297,False
3641,7,outside,1,3,valid,low,52,0,1,0.602110810281374,0,0,0.095496,0.17408405031892504,False
3643,7,outside,1,4,invalid,low,50,0,0,0.32724560339738695,1,1,0.095496,0.11851900670080806,False
3644,7,outside,1,3,valid,low,56,1,1,0.274149014632712,1,1,0.095496,0.171615595465483,False
3645,7,outside,1,2,invalid,high,9,0,1,0.247975120895717,0,1,0.095496,0.19778948920247802,False
3646,7,outside,1,1,valid,high,7,0,0,0.4419857679095,1,1,0.095496,0.07238650681938397,False
3647,7,outside,1,2,invalid,high,15,0,0,0.324524794825265,1,1,0.095496,0.12123981527293004,False
3648,7,outside,1,4,invalid,low,37,0,0,0.33196456717996603,1,0,0.095496,0.11380004291822898,False
3649,7,outside,1,2,invalid,high,2,0,0,0.39736685792377097,1,1,0.095496,0.078434601859044,False
3650,7,outside,1,2,invalid,high,27,1,1,0.628722956880665,1,0,0.095496,0.19762641911802298,False
3651,7,outside,1,4,invalid,low,60,1,0,0.6075737313985881,0,1,0.095496,0.176477193635946,False
3652,7,outside,1,3,valid,low,49,0,0,0.7122553441877242,1,1,0.095496,0.2732651795195122,False
3653,7,outside,1,2,invalid,high,20,1,1,0.37594270093723,1,0,0.095496,0.087365358958778,False
3654,7,outside,1,3,valid,low,65,1,1,0.33506918567582,1,0,0.095496,0.11100446020100202,False
3655,7,outside,1,2,invalid,high,1,0,0,0.392500664584077,1,1,0.095496,0.07531757864308003,False
3656,7,outside,1,4,invalid,low,58,1,1,0.44473033602480394,1,0,0.095496,0.0736706516763661,False
3657,7,outside,1,3,valid,low,44,0,0,0.620210882741958,1,1,0.095496,0.18911434497931595,False
3658,7,outside,1,1,valid,high,25,1,1,0.446073645876822,1,0,0.095496,0.07489718150827601,False
3659,7,outside,1,1,valid,high,5,0,0,0.49799806813644,1,1,0.095496,0.09542535740365599,False
3661,7,outside,1,3,valid,low,38,0,0,0.48462100978031203,1,1,0.095496,0.08689853244322804,False
3662,7,outside,1,1,valid,high,24,1,1,0.23516144982932002,1,1,0.095496,0.210603160268875,False
3663,7,outside,1,4,invalid,low,46,0,0,0.419316160532617,1,1,0.095496,0.06820212778620799,False
3664,7,outside,1,4,invalid,low,49,0,1,0.689982431622411,0,1,0.095496,0.25168380650393307,False
3665,7,outside,1,1,valid,high,13,0,0,0.42572608231785103,1,1,0.095496,0.07128035950336203,False
3666,7,outside,1,3,valid,low,53,0,1,0.39538760336472495,0,0,0.095496,0.07820451742372797,False
3667,7,outside,1,3,valid,low,68,1,1,0.48701973845891205,1,0,0.095496,0.08929726112182806,False
3668,7,outside,1,3,valid,low,59,1,1,0.40939952418557396,1,0,0.095496,0.07392952372174405,False
3669,7,outside,1,2,invalid,high,31,1,0,0.540769147424726,0,0,0.095496,0.12305229525191003,False
3670,7,outside,1,4,invalid,low,61,1,1,0.6824121808094791,1,1,0.095496,0.2488452799680091,False
3671,7,outside,1,4,invalid,low,39,0,0,0.428026759962449,1,1,0.095496,0.069971308173991,False
3672,7,outside,1,2,invalid,high,29,1,1,0.232886128966129,1,0,0.095496,0.212878481132066,False
3674,7,outside,1,3,valid,low,64,1,1,0.402572710732784,1,1,0.095496,0.07532710733539705,False
3675,7,outside,1,1,valid,high,33,1,1,0.337359446439223,1,0,0.095496,0.10871419943759902,False
3676,7,outside,1,4,invalid,low,47,0,1,0.529274511669428,0,1,0.095496,0.11511086812424798,False
3677,7,outside,1,3,valid,low,39,0,0,0.40451372113602707,1,1,0.095496,0.07571544774509709,False
3678,7,outside,1,2,invalid,high,32,1,1,0.24792662654908804,1,0,0.095496,0.19783798354910698,False
3679,7,outside,1,1,valid,high,31,1,0,0.4942671978351429,0,1,0.095496,0.09461705027206391,False
3680,7,outside,1,1,valid,high,20,1,1,0.43356690084147,1,1,0.095496,0.07262625678413293,False
3681,7,outside,1,1,valid,high,23,1,1,0.276197438075542,1,0,0.095496,0.16956717202265303,False
3682,7,outside,1,2,invalid,high,18,0,0,0.423197703657934,1,1,0.095496,0.07017448336955501,False
3683,7,outside,1,1,valid,high,18,0,0,0.47631632286902503,1,0,0.095496,0.08092871950430008,False
3684,7,outside,1,2,invalid,high,33,1,1,0.39645389933321,1,0,0.095496,0.07927081339221304,False
3685,7,outside,1,2,invalid,high,11,0,0,0.434646469810104,1,1,0.095496,0.07250735457455504,False
3686,7,outside,1,3,valid,low,58,1,1,0.432458827883238,1,1,0.095496,0.07310473915822507,False
3688,7,outside,1,4,invalid,low,40,0,1,0.43614196762609897,0,1,0.095496,0.07146050660048692,False
3689,7,outside,1,2,invalid,high,36,1,1,0.5499102921730811,1,0,0.095496,0.13059413164046407,False
3690,7,outside,1,2,invalid,high,23,1,1,0.422969345834645,1,1,0.095496,0.07010020680718299,False
3691,7,outside,1,2,invalid,high,24,1,1,0.319297896781791,1,1,0.095496,0.12646671331640402,False
3692,7,outside,1,3,valid,low,67,1,1,0.263788020089123,1,1,0.095496,0.18197659000907201,False
3693,7,outside,1,1,valid,high,4,0,0,0.367884779896485,1,1,0.095496,0.09168734182094301,False
3694,7,outside,1,1,valid,high,3,0,0,0.47895849357155396,1,0,0.095496,0.08250459423834394,False
3695,7,outside,1,3,valid,low,54,0,0,0.458287409617697,1,1,0.095496,0.07863302514306297,False
3696,7,outside,1,4,invalid,low,57,1,0,0.43109653776264206,0,1,0.095496,0.07174244903762916,False
3697,7,outside,1,4,invalid,low,64,1,1,0.6093615860427241,1,0,0.095496,0.178265048280082,False
3698,7,outside,1,4,invalid,low,55,1,1,0.37042260017733497,1,0,0.095496,0.09210408421495209,False
3699,7,outside,1,1,valid,high,11,0,0,0.3765818077772561,1,0,0.095496,0.0867262521187519,False
3700,7,outside,1,4,invalid,low,43,0,1,0.41416364354518,0,1,0.095496,0.07160632799968891,False
3701,7,outside,1,3,valid,low,43,0,0,0.512368198285913,1,1,0.095496,0.102968674100339,False
3702,7,outside,1,3,valid,low,40,0,0,0.40962580460473,1,0,0.095496,0.07370324330258798,False
3703,7,outside,1,2,invalid,high,5,0,0,0.540098618275806,1,1,0.095496,0.12238176610298995,False
3704,7,outside,1,4,invalid,low,69,1,1,0.536277695571698,1,1,0.095496,0.11911981464982102,False
3706,7,outside,1,2,invalid,high,6,0,0,0.414857093810497,1,0,0.095496,0.07164372129045588,False
3707,7,outside,1,1,valid,high,29,1,1,0.534444799801349,1,1,0.095496,0.11756813982174186,False
3708,7,outside,1,3,valid,low,48,0,0,0.44080821010538795,1,0,0.095496,0.07292343020890296,False
3709,7,outside,1,2,invalid,high,19,1,1,0.32879827339093,1,0,0.095496,0.11696633670726503,False
3710,7,outside,1,1,valid,high,27,1,1,0.513754466886894,1,0,0.095496,0.10412866228216394,False
3711,7,outside,1,4,invalid,low,53,0,1,0.628327824479129,0,0,0.095496,0.197231286716487,False
3712,7,outside,1,4,invalid,low,65,1,1,0.407086339817397,1,0,0.095496,0.07480044409203401,False
3713,7,outside,1,3,valid,low,47,0,1,0.5529293265535671,0,0,0.095496,0.13147360047150913,False
3714,7,outside,1,4,invalid,low,38,0,0,0.46358530515863106,1,0,0.095496,0.07874008489852691,False
3717,7,outside,2,1,valid,high,11,0,0,0.4778396902547679,1,1,0.095496,0.08245208689004296,False
3718,7,outside,2,1,valid,high,22,1,1,0.5276664259617971,1,1,0.095496,0.11364094602868108,False
3719,7,outside,2,4,invalid,low,46,0,0,0.37216639392863704,1,0,0.095496,0.09114166596737094,False
3720,7,outside,2,3,valid,low,49,0,0,0.46391379390843196,1,0,0.095496,0.078411596148726,False
3721,7,outside,2,4,invalid,low,57,1,0,0.48148707375003097,0,0,0.095496,0.08412021582626,False
3722,7,outside,2,4,invalid,low,63,1,1,0.43829862511847795,1,1,0.095496,0.07292037007573599,False
3723,7,outside,2,3,valid,low,41,0,0,0.457354749263686,1,0,0.095496,0.07857519117897005,False
3724,7,outside,2,2,invalid,high,21,1,1,0.4442324255578571,1,0,0.095496,0.07380982538052211,False
3725,7,outside,2,2,invalid,high,36,1,1,0.41402547993311606,1,0,0.095496,0.07146816438762499,False
3726,7,outside,2,1,valid,high,19,1,1,0.33484576137925604,1,0,0.095496,0.11122788449756599,False
3727,7,outside,2,3,valid,low,58,1,1,0.412852278457649,1,1,0.095496,0.07176873132266304,False
