"subj_idx","status","runid","condition","cue","coherence","image_index","stim","response","rt","accuracy","stimulus_side"
"015","outside","01",2,"invalid","high",12,0,0,0.234187518188264,1,1
"015","outside","01",3,"valid","low",41,0,0,0.386052537040086,1,1
"015","outside","02",4,"invalid","low",42,0,1,0.47456976948888,0,1
"015","outside","02",4,"invalid","low",43,0,0,0.533948124735616,1,0
"015","outside","02",2,"invalid","high",14,0,0,0.239889395306818,1,0
"015","outside","02",2,"invalid","high",17,0,0,0.313284946954809,1,0
"015","outside","02",4,"invalid","low",52,0,0,0.340524181170622,1,1
"015","outside","02",1,"valid","high",13,0,0,0.311565622163471,1,1
"015","outside","02",2,"invalid","high",35,1,1,0.401158972003032,1,1
"015","outside","02",3,"valid","low",61,1,1,0.380492084717844,1,0
"015","outside","02",1,"valid","high",10,0,0,0.287038428126834,1,1
"015","outside","02",4,"invalid","low",70,1,1,0.357464760105358,1,1
"015","outside","02",4,"invalid","low",37,0,0,0.452917565824464,1,1
"015","outside","02",1,"valid","high",20,1,1,0.404412680858513,1,0
"015","outside","02",3,"valid","low",59,1,1,0.401425854302943,1,1
"015","outside","02",3,"valid","low",37,0,0,0.301940947130788,1,1
"015","outside","02",3,"valid","low",66,1,1,0.142008565831929,1,0
"015","outside","02",3,"valid","low",43,0,1,0.439691500068875,0,1
"015","outside","02",2,"invalid","high",21,1,1,0.214699553442188,1,0
"015","outside","02",4,"invalid","low",50,0,0,0.270482401829213,1,0
"015","outside","02",2,"invalid","high",11,0,0,0.185437729029218,1,0
"015","outside","02",2,"invalid","high",8,0,0,0.173771767265862,1,1
"015","outside","02",3,"valid","low",46,0,0,0.207399823353626,1,1
"015","outside","02",4,"invalid","low",58,1,0,0.675767721957527,0,0
"015","outside","02",1,"valid","high",30,1,1,0.18846674048109,1,0
"015","outside","02",4,"invalid","low",56,1,1,0.174596693570493,1,0
"015","outside","02",1,"valid","high",9,0,0,0.210958494339138,1,0
"015","outside","02",1,"valid","high",19,1,1,0.304968995769741,1,0
"015","outside","02",1,"valid","high",8,0,0,0.300354297214653,1,0
"015","outside","02",2,"invalid","high",13,0,0,0.212092505185865,1,1
"015","outside","02",4,"invalid","low",61,1,1,0.284117003553547,1,1
"015","outside","02",4,"invalid","low",72,1,1,0.28017296892358,1,1
"015","outside","02",1,"valid","high",25,1,1,0.282299876853358,1,0
"015","outside","02",2,"invalid","high",10,0,1,0.207226127939066,0,1
"015","outside","02",4,"invalid","low",65,1,1,0.314336493785959,1,1
"015","outside","02",2,"invalid","high",7,0,0,0.243588739773259,1,0
"015","outside","02",4,"invalid","low",59,1,1,0.305285494279815,1,1
"015","outside","02",1,"valid","high",33,1,1,0.342240134865278,1,1
"015","outside","02",3,"valid","low",41,0,0,0.294306785741355,1,0
"015","outside","02",4,"invalid","low",55,1,1,0.339680819510249,1,1
"015","outside","02",3,"valid","low",55,1,1,0.226014163636137,1,1
"015","outside","02",1,"valid","high",5,0,0,0.216763211385114,1,1
"015","outside","02",1,"valid","high",22,1,0,0.213248491694685,0,1
"015","outside","02",2,"invalid","high",1,0,0,0.321242839185288,1,1
"015","outside","02",1,"valid","high",31,1,1,0.36386224484886,1,1
"015","outside","02",4,"invalid","low",64,1,1,0.436144477484049,1,1
"015","outside","02",2,"invalid","high",34,1,1,0.333683879638556,1,1
"015","outside","02",1,"valid","high",21,1,1,0.247693669545697,1,1
"015","outside","02",2,"invalid","high",33,1,1,0.354098809533753,1,0
"015","outside","02",1,"valid","high",28,1,1,0.453803622367559,1,1
"015","outside","02",1,"valid","high",14,0,0,0.290283163136337,1,1
"015","outside","02",3,"valid","low",68,1,1,0.387454574636649,1,1
"015","outside","02",2,"invalid","high",15,0,0,0.181883899524109,1,0
"015","outside","02",1,"valid","high",3,0,0,0.221561293205014,1,0
"015","outside","02",4,"invalid","low",53,0,0,0.299466397118522,1,1
"015","outside","02",3,"valid","low",69,1,1,0.369136284803972,1,0
"015","outside","02",3,"valid","low",40,0,0,0.326214529341087,1,0
"015","outside","02",2,"invalid","high",29,1,1,0.264497605385259,1,1
"015","outside","02",3,"valid","low",52,0,0,0.780855007527862,1,0
"015","outside","02",2,"invalid","high",26,1,1,0.263437928078929,1,1
"015","outside","02",1,"valid","high",1,0,0,0.262489348038798,1,1
"015","outside","02",4,"invalid","low",38,0,0,0.382811732968548,1,0
"015","outside","02",3,"valid","low",63,1,0,0.290907813265221,0,0
"015","outside","02",1,"valid","high",36,1,1,0.22170761669986,1,1
"015","outside","02",4,"invalid","low",49,0,0,0.187847441819031,1,1
"015","outside","02",2,"invalid","high",12,0,0,0.171840042778058,1,0
"015","outside","02",1,"valid","high",11,0,0,0.204101110837655,1,1
"015","outside","02",3,"valid","low",67,1,1,0.31873482192168,1,0
"015","outside","02",2,"invalid","high",19,1,1,0.15171098781866,1,0
"015","outside","02",1,"valid","high",4,0,0,0.128231083857827,1,0
"015","outside","02",1,"valid","high",23,1,1,0.160835044604028,1,1
"015","outside","02",3,"valid","low",44,0,0,0.160255358321592,1,0
"015","outside","02",2,"invalid","high",20,1,1,0.518663772381842,1,1
"015","outside","02",4,"invalid","low",45,0,0,0.18067214670009,1,1
"015","outside","02",4,"invalid","low",71,1,1,0.263786085182801,1,0
"015","outside","02",3,"valid","low",60,1,1,0.186442677484592,1,0
"015","outside","02",4,"invalid","low",48,0,0,0.164806744724046,1,0
"015","outside","02",1,"valid","high",27,1,0,0.281308970123064,0,0
"015","outside","02",3,"valid","low",42,0,0,0.287773464020574,1,0
"015","outside","02",2,"invalid","high",6,0,0,0.361567692103563,1,1
"015","outside","02",4,"invalid","low",47,0,1,0.530964992736699,0,0
"015","outside","02",2,"invalid","high",16,0,0,0.214508907927666,1,1
"015","outside","02",3,"valid","low",50,0,0,0.154415467288345,1,0
"015","outside","02",1,"valid","high",32,1,1,0.297742210997967,1,0
"015","outside","02",1,"valid","high",15,0,0,0.122649994416861,1,0
"015","outside","02",2,"invalid","high",30,1,1,0.231662414007587,1,1
"015","outside","02",1,"valid","high",35,1,1,0.263641204655869,1,1
"015","outside","02",1,"valid","high",18,0,0,0.172171782207442,1,1
"015","outside","02",2,"invalid","high",22,1,1,0.116534846805735,1,0
"015","outside","02",1,"valid","high",7,0,0,0.261279772093985,1,0
"015","outside","02",2,"invalid","high",28,1,1,0.234419659420382,1,1
"015","outside","02",3,"valid","low",72,1,1,0.48746791476151,1,1
"015","outside","02",2,"invalid","high",23,1,1,0.205954207660398,1,0
"015","outside","02",3,"valid","low",64,1,1,0.202698695095023,1,1
"015","outside","02",1,"valid","high",6,0,0,0.225507544557331,1,0
"015","outside","02",4,"invalid","low",39,0,0,0.205621950735804,1,0
"015","outside","02",2,"invalid","high",3,0,0,0.151532316609519,1,0
"015","outside","02",3,"valid","low",45,0,0,0.311117839504732,1,0
"015","outside","02",4,"invalid","low",54,0,0,0.471988309349399,1,0
"015","outside","02",4,"invalid","low",63,1,1,0.442857938265661,1,0
"015","outside","02",2,"invalid","high",32,1,1,0.273052527074469,1,0
"015","outside","02",3,"valid","low",71,1,1,0.39292173308786,1,1
"015","outside","02",2,"invalid","high",4,0,0,0.324149965803372,1,0
"015","outside","02",1,"valid","high",29,1,1,0.813545437791618,1,0
"015","outside","02",4,"invalid","low",69,1,1,0.585216477367794,1,0
"015","outside","02",4,"invalid","low",68,1,1,0.564546669309493,1,0
"015","outside","02",2,"invalid","high",18,0,0,0.318580815772293,1,1
"015","outside","02",4,"invalid","low",46,0,0,0.351725492306286,1,1
"015","outside","02",2,"invalid","high",24,1,1,0.503267208201578,1,0
"015","outside","02",2,"invalid","high",31,1,1,0.656686188391177,1,1
"015","outside","02",4,"invalid","low",62,1,0,0.468161703727674,0,0
"015","outside","02",3,"valid","low",54,0,0,0.465005100209964,1,1
"015","outside","02",2,"invalid","high",36,1,1,0.38779271292151,1,0
"015","outside","02",3,"valid","low",47,0,0,0.772119804954855,1,1
"015","outside","02",2,"invalid","high",27,1,1,0.380710507655749,1,1
"015","outside","02",3,"valid","low",49,0,0,0.326989262219286,1,0
"015","outside","02",2,"invalid","high",5,0,0,0.374295022949809,1,1
"015","outside","02",3,"valid","low",58,1,1,0.36137799199787,1,0
"015","outside","02",3,"valid","low",57,1,1,0.413090512389317,1,1
"015","outside","02",1,"valid","high",12,0,0,0.258705536834896,1,0
"015","outside","02",1,"valid","high",17,0,0,0.345374737837119,1,0
"015","outside","02",2,"invalid","high",25,1,1,0.412187331618043,1,0
"015","outside","02",4,"invalid","low",66,1,1,0.439118050999241,1,0
"015","outside","02",3,"valid","low",70,1,1,0.442144783504773,1,0
"015","outside","02",4,"invalid","low",60,1,1,0.450778191036079,1,1
"015","outside","02",3,"valid","low",62,1,0,0.443016318138689,0,1
"015","outside","02",3,"valid","low",38,0,0,0.216015285666799,1,1
"015","outside","02",2,"invalid","high",9,0,0,0.307505556731485,1,0
"015","outside","02",4,"invalid","low",44,0,0,0.387193329923321,1,1
"015","outside","02",2,"invalid","high",2,0,0,0.312866857420886,1,1
"015","outside","02",1,"valid","high",16,0,0,0.207782674231566,1,1
"015","outside","02",3,"valid","low",39,0,0,0.214915451128036,1,1
"015","outside","02",1,"valid","high",26,1,1,0.200153717538342,1,0
"015","outside","02",3,"valid","low",51,0,0,0.178627600806067,1,1
"015","outside","02",4,"invalid","low",51,0,0,0.171332523110323,1,1
"015","outside","02",1,"valid","high",24,1,1,0.20395705132978,1,1
"015","outside","02",4,"invalid","low",40,0,0,0.455853761086473,1,0
"015","outside","02",3,"valid","low",65,1,1,0.234071265993407,1,1
"015","outside","02",3,"valid","low",56,1,1,0.16677219767007,1,1
"015","outside","02",4,"invalid","low",57,1,1,0.168588966160314,1,0
"015","outside","02",4,"invalid","low",41,0,0,0.394884760346031,1,0
"015","outside","02",1,"valid","high",34,1,1,0.231126273487462,1,0
"015","outside","02",3,"valid","low",53,0,0,0.185808894253569,1,0
"015","outside","02",3,"valid","low",48,0,0,0.305186443438288,1,0
"015","outside","02",4,"invalid","low",67,1,1,0.22030707434169,1,1
"015","outside","02",1,"valid","high",2,0,0,0.182639963168185,1,1
"016","inside","01",4,"invalid","low",58,1,1,1.81331149833204,1,1
"016","inside","01",1,"valid","high",9,0,0,0.695882872700167,1,1
"016","inside","01",3,"valid","low",68,1,1,0.616096487337927,1,1
"016","inside","01",4,"invalid","low",43,0,1,0.750476780354802,0,1
"016","inside","01",2,"invalid","high",14,0,0,2.03591403167593,1,0
"016","inside","01",1,"valid","high",25,1,0,3.98022659671551,0,0
"016","inside","01",4,"invalid","low",44,0,0,1.34393684610041,1,1
"016","inside","01",3,"valid","low",37,0,0,1.50735918594364,1,1
"016","inside","01",3,"valid","low",50,0,0,0.666533201885613,1,0
"016","inside","01",3,"valid","low",56,1,1,1.46796608189834,1,1
"016","inside","01",2,"invalid","high",22,1,1,0.692448431509547,1,1
"016","inside","01",4,"invalid","low",70,1,1,0.706445885101857,1,1
"016","inside","01",2,"invalid","high",4,0,0,0.808110439709708,1,0
"016","inside","01",3,"valid","low",70,1,1,0.986859833745257,1,0
"016","inside","01",1,"valid","high",8,0,0,0.647223394113098,1,1
"016","inside","01",2,"invalid","high",2,0,0,0.756395580174285,1,1
"016","inside","01",4,"invalid","low",61,1,1,0.999994220514054,1,0
"016","inside","01",3,"valid","low",44,0,1,0.856302277399664,0,1
"016","inside","01",2,"invalid","high",29,1,1,0.643249574717629,1,1
"016","inside","01",3,"valid","low",71,1,1,0.78881892825666,1,0
"016","inside","01",4,"invalid","low",51,0,0,0.627294213361893,1,0
"016","inside","01",2,"invalid","high",18,0,0,0.698598759139713,1,1
"016","inside","01",1,"valid","high",17,0,0,0.687129685804393,1,1
"016","inside","01",2,"invalid","high",25,1,1,0.822439324401785,1,0
"016","inside","01",2,"invalid","high",3,0,0,1.18009052374327,1,0
"016","inside","01",2,"invalid","high",16,0,0,0.654259038223245,1,1
"016","inside","01",1,"valid","high",24,1,1,0.584698947292054,1,1
"016","inside","01",4,"invalid","low",71,1,1,0.799979593906755,1,1
"016","inside","01",4,"invalid","low",52,0,1,0.775797745303862,0,1
"016","inside","01",3,"valid","low",47,0,1,1.27208744864765,0,1
"016","inside","01",1,"valid","high",1,0,0,0.696067848646635,1,1
"016","inside","01",3,"valid","low",64,1,1,1.85404703577296,1,0
"016","inside","01",3,"valid","low",43,0,1,0.901804371933395,0,1
"016","inside","01",4,"invalid","low",60,1,1,0.589797226566589,1,0
"016","inside","01",1,"valid","high",27,1,1,0.555733852484991,1,0
"016","inside","01",1,"valid","high",7,0,0,0.574553341772116,1,0
"016","inside","01",4,"invalid","low",42,0,1,0.717044099379564,0,1
"016","inside","01",2,"invalid","high",27,1,1,0.741452773589117,1,0
"016","inside","01",2,"invalid","high",33,1,1,0.655148997204378,1,0
"016","inside","01",4,"invalid","low",53,0,1,0.857646641434258,0,0
"016","inside","01",2,"invalid","high",7,0,0,0.780408975246246,1,0
"016","inside","01",2,"invalid","high",34,1,1,0.640061904952745,1,0
"016","inside","01",3,"valid","low",41,0,0,0.804149388430233,1,0
"016","inside","01",1,"valid","high",16,0,0,0.659203259201604,1,0
"016","inside","01",2,"invalid","high",28,1,1,0.648988727760297,1,1
"016","inside","01",4,"invalid","low",41,0,1,0.764387942192116,0,1
"016","inside","01",4,"invalid","low",37,0,1,0.859406854902772,0,0
"016","inside","01",3,"valid","low",46,0,1,1.53735415657138,0,1
"016","inside","01",3,"valid","low",45,0,0,1.22282389045358,1,1
"016","inside","01",3,"valid","low",59,1,1,0.697803182698408,1,0
"016","inside","01",4,"invalid","low",66,1,1,0.654422677587718,1,0
"016","inside","01",1,"valid","high",19,1,1,0.595295186147268,1,1
"016","inside","01",4,"invalid","low",67,1,1,0.637134441505623,1,0
"016","inside","01",1,"valid","high",30,1,1,0.605082082776789,1,1
"016","inside","01",1,"valid","high",11,0,0,0.693461424158158,1,0
"016","inside","01",1,"valid","high",22,1,1,0.721797069829336,1,0
"016","inside","01",1,"valid","high",31,1,1,0.651719502038759,1,0
"016","inside","01",1,"valid","high",5,0,1,0.813960072275222,0,0
"016","inside","01",1,"valid","high",20,1,1,0.585436629338801,1,1
"016","inside","01",1,"valid","high",10,0,0,0.765612183447956,1,1
"016","inside","01",3,"valid","low",63,1,1,0.816978980008571,1,0
"016","inside","01",2,"invalid","high",5,0,0,0.695877717684198,1,1
"016","inside","01",2,"invalid","high",31,1,1,0.902675303139404,1,1
"016","inside","01",2,"invalid","high",6,0,0,0.774662321065989,1,1
"016","inside","01",3,"valid","low",62,1,1,0.714420796703052,1,0
"016","inside","01",3,"valid","low",65,1,1,0.628033074688574,1,1
"016","inside","01",4,"invalid","low",57,1,1,0.515870054827246,1,1
"016","inside","01",4,"invalid","low",56,1,1,0.541195318939572,1,0
"016","inside","01",4,"invalid","low",38,0,1,0.709502500070812,0,0
"016","inside","01",3,"valid","low",39,0,0,0.767084678947867,1,0
"016","inside","01",1,"valid","high",26,1,1,0.571127969124063,1,0
"016","inside","01",2,"invalid","high",20,1,1,0.793563564100623,1,0
"016","inside","02",2,"invalid","high",11,0,0,0.585564071639965,1,1
"016","inside","02",1,"valid","high",4,0,0,0.793165712439077,1,0
"016","inside","02",2,"invalid","high",6,0,0,0.849235541485541,1,0
"016","inside","02",3,"valid","low",44,0,1,0.765390062540973,0,0
"016","inside","02",4,"invalid","low",46,0,0,0.921709479367564,1,1
"016","inside","02",1,"valid","high",17,0,0,0.788843188172905,1,0
"016","inside","02",1,"valid","high",7,0,0,4.53732118140033,1,1
"016","inside","02",4,"invalid","low",42,0,0,0.89000769147242,1,0
"016","inside","02",4,"invalid","low",71,1,1,0.723606430085056,1,1
"016","inside","02",2,"invalid","high",9,0,0,0.658250730990403,1,1
"016","inside","02",3,"valid","low",39,0,0,0.600084958219668,1,1
"016","inside","02",1,"valid","high",26,1,1,0.77944491791277,1,1
"016","inside","02",2,"invalid","high",19,1,1,0.879343723390775,1,0
"016","inside","02",1,"valid","high",19,1,1,0.686391924144118,1,1
"016","inside","02",3,"valid","low",64,1,1,0.609003083183779,1,0
"016","inside","02",4,"invalid","low",70,1,1,0.600146378026693,1,0
"016","inside","02",3,"valid","low",60,1,1,0.503211340033886,1,1
"016","inside","02",4,"invalid","low",64,1,1,0.543704484825867,1,0
"016","inside","02",2,"invalid","high",28,1,1,0.654184161143348,1,0
"016","inside","02",2,"invalid","high",1,0,0,0.784971620676515,1,0
"016","inside","02",4,"invalid","low",52,0,0,0.77535960640671,1,0
"016","inside","02",4,"invalid","low",66,1,1,0.6776981169387,1,0
"016","inside","02",3,"valid","low",56,1,1,0.590292719974968,1,1
"016","inside","02",4,"invalid","low",67,1,1,0.600362099947233,1,1
"016","inside","02",3,"valid","low",42,0,1,0.655255097946792,0,0
"016","inside","02",4,"invalid","low",55,1,1,0.557058571735979,1,1
"016","inside","02",1,"valid","high",11,0,0,0.544046457329387,1,1
"016","inside","02",1,"valid","high",22,1,1,0.685942447697016,1,0
"016","inside","02",2,"invalid","high",36,1,1,0.859296942631772,1,1
"016","inside","02",4,"invalid","low",44,0,0,1.90653567987829,1,0
"016","inside","02",4,"invalid","low",58,1,1,0.971082036754524,1,1
"016","inside","02",3,"valid","low",69,1,1,0.563796264978009,1,1
"016","inside","02",2,"invalid","high",27,1,1,0.711536979200901,1,0
"016","inside","02",3,"valid","low",67,1,1,0.490220704024978,1,0
"016","inside","02",2,"invalid","high",4,0,0,0.557085068310698,1,1
"016","inside","02",1,"valid","high",30,1,1,0.745919839777343,1,0
"016","inside","02",4,"invalid","low",49,0,1,0.875670937424729,0,0
"016","inside","02",4,"invalid","low",40,0,1,0.762094112600607,0,1
"016","inside","02",3,"valid","low",57,1,1,0.648609107731318,1,1
"016","inside","02",2,"invalid","high",8,0,0,0.550451627270377,1,0
"016","inside","02",1,"valid","high",6,0,0,0.556909937149612,1,0
"016","inside","02",2,"invalid","high",34,1,1,0.500216737000301,1,1
"016","inside","02",3,"valid","low",49,0,1,0.789143306039477,0,0
"016","inside","02",1,"valid","high",5,0,0,0.851855241624435,1,0
"016","inside","02",3,"valid","low",71,1,1,0.628031258496776,1,0
"016","inside","02",2,"invalid","high",32,1,1,0.778376762631524,1,1
"016","inside","02",3,"valid","low",46,0,0,0.712241297958826,1,0
"016","inside","02",1,"valid","high",32,1,0,9.76994834162906,0,0
"016","inside","02",3,"valid","low",41,0,1,0.589533962574933,0,1
"016","inside","02",2,"invalid","high",17,0,0,0.807933589381719,1,0
"016","inside","02",2,"invalid","high",20,1,1,0.719827973789506,1,0
"016","inside","02",1,"valid","high",25,1,1,0.72964321553809,1,0
"016","inside","02",2,"invalid","high",31,1,1,0.617611787864007,1,1
"016","inside","02",4,"invalid","low",37,0,1,0.640877733236266,0,0
"016","inside","02",2,"invalid","high",21,1,1,0.736406629119301,1,1
"016","inside","02",4,"invalid","low",39,0,0,0.574510059057502,1,0
"016","inside","02",1,"valid","high",1,0,0,0.641766281554737,1,1
"016","inside","02",2,"invalid","high",12,0,0,0.696056655400753,1,1
"016","inside","02",4,"invalid","low",65,1,1,0.747807585110422,1,1
"016","inside","02",4,"invalid","low",61,1,1,0.780468250446575,1,1
"016","inside","02",1,"valid","high",23,1,1,0.515584349603159,1,1
"016","inside","02",1,"valid","high",24,1,1,0.530513586956658,1,1
"016","inside","02",3,"valid","low",43,0,1,0.662945692594803,0,1
"016","inside","02",3,"valid","low",40,0,1,0.867919592223188,0,1
"016","inside","02",1,"valid","high",29,1,1,0.794444243059843,1,0
"016","inside","02",3,"valid","low",68,1,1,0.662406841838674,1,0
"016","inside","02",1,"valid","high",9,0,0,0.549182578190084,1,1
"016","inside","02",1,"valid","high",8,0,0,0.588519623946922,1,1
"016","inside","02",3,"valid","low",63,1,1,0.619671852989995,1,1
"016","inside","02",3,"valid","low",53,0,1,0.806703232767177,0,0
"016","inside","02",4,"invalid","low",41,0,1,0.774670409358805,0,1
"016","inside","02",2,"invalid","high",7,0,0,0.619583988853265,1,0
"016","inside","03",1,"valid","high",6,0,0,0.697831557667087,1,0
"016","inside","03",2,"invalid","high",1,0,0,0.695688034556952,1,1
"016","inside","03",1,"valid","high",7,0,0,0.493163134928182,1,1
"016","inside","03",2,"invalid","high",8,0,0,0.464470116407028,1,1
"016","inside","03",3,"valid","low",51,0,0,0.497373059948586,1,0
"016","inside","03",1,"valid","high",23,1,1,0.630500251591002,1,1
"016","inside","03",3,"valid","low",68,1,1,0.621165814442065,1,0
"016","inside","03",4,"invalid","low",37,0,1,0.789431663408322,0,1
"016","inside","03",4,"invalid","low",62,1,1,0.474797809369193,1,0
"016","inside","03",3,"valid","low",55,1,1,0.469275778959855,1,0
"016","inside","03",1,"valid","high",20,1,1,0.483961638434266,1,0
"016","inside","03",1,"valid","high",10,0,0,0.750229936773394,1,0
"016","inside","03",1,"valid","high",1,0,0,1.57381060671469,1,1
"016","inside","03",2,"invalid","high",25,1,1,1.06877925305889,1,0
"016","inside","03",3,"valid","low",50,0,0,0.720030917647819,1,1
"016","inside","03",1,"valid","high",12,0,0,0.835671320568508,1,0
"016","inside","03",3,"valid","low",44,0,1,0.931626517722179,0,1
"016","inside","03",4,"invalid","low",68,1,1,0.564826506528334,1,1
"016","inside","03",2,"invalid","high",31,1,1,0.517349934536469,1,1
"016","inside","03",2,"invalid","high",15,0,0,0.943650588553282,1,0
"016","inside","03",2,"invalid","high",18,0,0,0.798251161402732,1,1
"016","inside","03",2,"invalid","high",17,0,0,0.681212010535091,1,0
"016","inside","03",1,"valid","high",13,0,0,0.702005422470393,1,1
"016","inside","03",3,"valid","low",65,1,1,0.762241000647919,1,0
"016","inside","03",4,"invalid","low",54,0,1,0.928371790480014,0,0
"016","inside","03",3,"valid","low",62,1,1,0.720000318458915,1,0
"016","inside","03",4,"invalid","low",43,0,1,0.690642143857986,0,0
"016","inside","03",1,"valid","high",31,1,1,0.624034239048342,1,1
"016","inside","03",1,"valid","high",4,0,0,0.560977191176789,1,0
"016","inside","03",4,"invalid","low",64,1,1,0.641774626110418,1,1
"016","inside","03",2,"invalid","high",6,0,0,0.706080866799311,1,1
"016","inside","03",2,"invalid","high",27,1,1,1.5272724961178,1,0
"016","inside","03",4,"invalid","low",60,1,1,0.609564959835552,1,0
"016","inside","03",3,"valid","low",46,0,0,0.600374228662986,1,1
"016","inside","03",2,"invalid","high",16,0,0,1.33809756835035,1,0
"016","inside","03",3,"valid","low",45,0,0,0.768407032166579,1,1
"016","inside","03",4,"invalid","low",46,0,1,0.70293679074166,0,0
"016","inside","03",3,"valid","low",67,1,1,0.634927102699294,1,1
"016","inside","03",3,"valid","low",63,1,1,0.536806279564189,1,1
"016","inside","03",3,"valid","low",71,1,1,0.768163049720897,1,0
"016","inside","03",2,"invalid","high",28,1,1,0.735851156427088,1,0
"016","inside","03",3,"valid","low",61,1,1,0.58684429157438,1,0
"016","inside","03",1,"valid","high",35,1,1,0.499912984254479,1,1
"016","inside","03",3,"valid","low",39,0,0,0.665060183921014,1,0
"016","inside","03",1,"valid","high",9,0,0,0.587654716047837,1,0
"016","inside","03",3,"valid","low",47,0,1,0.868029683624627,0,1
"016","inside","03",2,"invalid","high",4,0,0,0.685802645304648,1,1
"016","inside","03",2,"invalid","high",24,1,1,0.683523907558993,1,1
"016","inside","03",4,"invalid","low",42,0,1,0.829133670238662,0,1
"016","inside","03",2,"invalid","high",36,1,1,0.546689160972164,1,0
"016","inside","03",4,"invalid","low",63,1,1,0.583331226462178,1,0
"016","inside","03",4,"invalid","low",61,1,1,0.572240855108248,1,0
"016","inside","03",3,"valid","low",43,0,1,0.667287150095945,0,0
"016","inside","03",2,"invalid","high",23,1,1,0.556150341311877,1,1
"016","inside","03",2,"invalid","high",5,0,1,0.789154320154921,0,0
"016","inside","03",4,"invalid","low",70,1,1,0.594670190421311,1,1
"016","inside","03",1,"valid","high",26,1,1,0.473083155080531,1,1
"016","inside","03",2,"invalid","high",19,1,1,0.691086303573684,1,1
"016","inside","03",1,"valid","high",28,1,1,0.756153570662718,1,0
"016","inside","03",4,"invalid","low",59,1,1,0.557768510749156,1,1
"016","inside","03",1,"valid","high",25,1,1,0.456907919429796,1,1
"016","inside","03",2,"invalid","high",20,1,1,0.552893359996233,1,0
"016","inside","03",1,"valid","high",2,0,0,0.573088598699542,1,0
"016","inside","03",1,"valid","high",21,1,1,0.568164544969477,1,0
"016","inside","03",3,"valid","low",37,0,1,0.650119106456259,0,1
"016","inside","03",4,"invalid","low",51,0,0,0.683089388621738,1,1
"016","inside","03",4,"invalid","low",38,0,1,0.752274713497172,0,0
"016","inside","03",4,"invalid","low",44,0,1,0.659729070663161,0,0
"016","inside","03",4,"invalid","low",40,0,1,0.614593499631155,0,1
"016","inside","03",1,"valid","high",32,1,1,0.616432568396704,1,1
"016","inside","03",3,"valid","low",72,1,1,0.480218147662526,1,1
"016","inside","03",4,"invalid","low",67,1,0,0.450314797966712,0,1
"016","inside","04",3,"valid","low",43,0,1,0.666230999126128,0,0
"016","inside","04",2,"invalid","high",1,0,0,0.532140897088539,1,1
"016","inside","04",2,"invalid","high",34,1,1,0.609292005312454,1,1
"016","inside","04",1,"valid","high",1,0,0,0.533892360464961,1,1
"016","inside","04",3,"valid","low",63,1,1,0.545323243903113,1,1
"016","inside","04",4,"invalid","low",50,0,0,0.920449488883605,1,1
"016","inside","04",2,"invalid","high",13,0,0,0.688013860319188,1,0
"016","inside","04",2,"invalid","high",33,1,1,0.669212622568011,1,0
"016","inside","04",1,"valid","high",28,1,1,0.50095770561893,1,1
"016","inside","04",4,"invalid","low",59,1,1,0.541460498647211,1,0
"016","inside","04",3,"valid","low",67,1,1,0.453880587527237,1,1
"016","inside","04",1,"valid","high",18,0,0,0.642665343908448,1,1
"016","inside","04",2,"invalid","high",10,0,0,0.675346358118986,1,1
"016","inside","04",2,"invalid","high",6,0,0,2.35657390087727,1,0
"016","inside","04",4,"invalid","low",56,1,1,0.711563025459327,1,0
"016","inside","04",2,"invalid","high",31,1,1,0.904730215734162,1,0
"016","inside","04",4,"invalid","low",45,0,0,1.16390158699505,1,1
"016","inside","04",1,"valid","high",23,1,1,0.530570899172744,1,0
"016","inside","04",3,"valid","low",47,0,1,0.769350369922904,0,1
"016","inside","04",3,"valid","low",64,1,1,0.598454684950411,1,0
"016","inside","04",3,"valid","low",56,1,1,0.458530952786532,1,0
"016","inside","04",2,"invalid","high",24,1,1,0.589200906855694,1,1
"016","inside","04",1,"valid","high",8,0,0,3.12998525521471,1,1
"016","inside","04",1,"valid","high",17,0,0,0.620809230262239,1,1
"016","inside","04",3,"valid","low",38,0,1,0.68023278920009,0,1
"016","inside","04",2,"invalid","high",27,1,1,0.521733371067967,1,1
"016","inside","04",4,"invalid","low",65,1,1,0.665380600901699,1,1
"016","inside","04",1,"valid","high",22,1,1,0.78517349222966,1,0
"016","inside","04",3,"valid","low",65,1,1,5.77754001324865,1,1
"016","inside","04",4,"invalid","low",60,1,1,0.602303542516893,1,0
"016","inside","04",4,"invalid","low",49,0,1,0.675533779711259,0,0
"016","inside","04",1,"valid","high",32,1,1,0.580968565482181,1,1
"016","inside","04",1,"valid","high",26,1,1,0.5205913189493,1,0
"016","inside","04",4,"invalid","low",64,1,1,0.552059227928112,1,0
"016","inside","04",2,"invalid","high",9,0,0,0.559247323129966,1,1
"016","inside","04",4,"invalid","low",63,1,1,0.63980186284607,1,0
"016","inside","04",2,"invalid","high",28,1,1,0.568331065369421,1,1
"016","inside","04",3,"valid","low",62,1,1,0.684029862757598,1,0
"016","inside","04",4,"invalid","low",62,1,1,0.527696714987542,1,0
"016","inside","04",2,"invalid","high",11,0,0,0.685973323052167,1,0
"016","inside","04",3,"valid","low",71,1,1,0.5104020376275,1,0
"016","inside","04",2,"invalid","high",35,1,1,0.666629057286627,1,0
