,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,cond,Sn_vals,med_dists,Outliers
9541,16,outside,2,4,invalid,low,42,0,0,0.635935059555777,1,0,invalid_low,0.178637,0.149294790857311,False
9542,16,outside,2,3,valid,low,59,1,1,0.550369345980471,1,1,valid_low,0.178637,0.1462341533197099,False
9543,16,outside,2,3,valid,low,38,0,0,0.665402588711004,1,0,valid_low,0.178637,0.16219124867711798,False
9544,16,outside,2,4,invalid,low,52,0,0,0.441349386409456,1,0,invalid_low,0.178637,0.17142864748802794,False
9545,16,outside,2,2,invalid,high,16,0,0,0.576152100761647,1,0,invalid_high,0.178637,0.14384821769726808,False
9546,16,outside,2,1,valid,high,35,1,1,0.320198727414208,1,0,valid_high,0.178637,0.24831886637275596,False
9547,16,outside,2,3,valid,low,47,0,1,0.66837455076984,0,0,valid_low,0.178637,0.16336233618403606,False
9549,16,outside,2,4,invalid,low,63,1,1,0.349045423728967,1,0,invalid_low,0.178637,0.21947217005799696,False
9550,16,outside,2,3,valid,low,62,1,1,0.33490636977057897,1,1,valid_low,0.178637,0.233611224016385,False
9551,16,outside,2,1,valid,high,16,0,0,0.26580359135459697,1,0,valid_high,0.178637,0.302714002432367,False
9552,16,outside,2,2,invalid,high,24,1,1,0.43061960628165297,1,0,invalid_high,0.178637,0.1744624764951359,False
9553,16,outside,2,2,invalid,high,21,1,1,0.301824860829583,1,1,invalid_high,0.178637,0.266692732957381,False
9554,16,outside,2,3,valid,low,37,0,0,0.26992073892142804,1,0,valid_low,0.178637,0.29859685486553594,False
9555,16,outside,2,4,invalid,low,56,1,1,0.825217380811409,1,0,invalid_low,0.178637,0.2756912277791309,False
9556,16,outside,2,4,invalid,low,51,0,0,0.29726920230132203,1,1,invalid_low,0.178637,0.27124839148564195,False
9557,17,inside,1,1,valid,high,26,1,1,0.7314937620903951,1,1,valid_high,0.181735,0.18790446275670614,False
9558,17,inside,1,2,invalid,high,34,1,1,0.597454761002155,1,1,invalid_high,0.181735,0.155269075414254,False
9559,17,inside,1,3,valid,low,41,0,0,1.05918757269319,1,1,valid_low,0.181735,0.4740859735647972,False
9560,17,inside,1,3,valid,low,37,0,0,0.774556934844441,1,0,valid_low,0.181735,0.21998560970678205,False
9561,17,inside,1,1,valid,high,10,0,0,0.6941378771552988,1,0,valid_high,0.181735,0.16945538796062476,False
9562,17,inside,1,4,invalid,low,47,0,1,0.798678391540307,0,1,invalid_low,0.181735,0.23740713170263994,False
9563,17,inside,1,2,invalid,high,11,0,0,0.656506098584941,1,0,invalid_high,0.181735,0.15599594216109902,False
9564,17,inside,1,2,invalid,high,30,1,1,0.5699883215675071,1,0,invalid_high,0.181735,0.1552535829505361,False
9565,17,inside,1,3,valid,low,38,0,0,0.869970629759337,1,1,valid_low,0.181735,0.2999823081918299,False
9566,17,inside,1,2,invalid,high,6,0,0,0.9067286978715859,1,0,invalid_high,0.181735,0.32988359633236597,False
9567,17,inside,1,3,valid,low,56,1,1,0.661470865496085,1,0,valid_low,0.181735,0.158380389999365,False
9568,17,inside,1,1,valid,high,34,1,1,0.535771434613707,1,1,valid_high,0.181735,0.15024599348180306,False
9569,17,inside,1,1,valid,high,4,0,0,0.6397608284860329,1,1,valid_high,0.181735,0.1563285386473589,False
9570,17,inside,1,2,invalid,high,13,0,0,1.02049208645622,1,0,invalid_high,0.181735,0.43539048732782704,False
9572,17,inside,1,4,invalid,low,43,0,0,0.6437107908568579,1,1,invalid_low,0.181735,0.1559855375526239,False
9574,17,inside,1,4,invalid,low,57,1,1,0.793331328877684,1,0,invalid_low,0.181735,0.23251881698161003,False
9575,17,inside,1,2,invalid,high,22,1,1,0.6147864307276899,1,0,invalid_high,0.181735,0.15916562400525386,False
9576,17,inside,1,2,invalid,high,17,0,0,0.721109801896091,1,1,invalid_high,0.181735,0.179464561031636,False
9577,17,inside,1,2,invalid,high,33,1,1,0.725219147254393,1,1,invalid_high,0.181735,0.18162984792070402,False
9578,17,inside,1,1,valid,high,23,1,1,0.6963508829103381,1,1,valid_high,0.181735,0.171668393715664,False
9579,17,inside,1,4,invalid,low,72,1,0,0.8776340028016422,0,1,invalid_low,0.181735,0.3073993817488371,False
9580,17,inside,1,1,valid,high,12,0,1,0.747089000156848,0,0,valid_high,0.181735,0.19911949992456401,False
9582,17,inside,1,2,invalid,high,1,0,0,0.681532569120463,1,0,invalid_high,0.181735,0.16495030695659807,False
9584,17,inside,1,4,invalid,low,58,1,0,0.789752391854563,0,0,invalid_low,0.181735,0.2307396946016569,False
9585,17,inside,1,1,valid,high,32,1,1,0.5736934747292249,1,0,valid_high,0.181735,0.15780028736117013,False
9586,17,inside,1,3,valid,low,60,1,1,0.8392222273359949,1,0,valid_low,0.181735,0.2719370275226539,False
9587,17,inside,1,4,invalid,low,37,0,0,0.8417874271472099,1,1,invalid_low,0.181735,0.2737823467541599,False
9588,17,inside,1,3,valid,low,69,1,0,0.6568873195465129,0,0,valid_low,0.181735,0.15561472119952713,False
9589,17,inside,1,3,valid,low,57,1,0,0.611676019281731,0,1,valid_low,0.181735,0.157905263880821,False
9590,17,inside,1,3,valid,low,50,0,0,0.699197800651746,1,0,valid_low,0.181735,0.17198891369844205,False
9591,17,inside,1,3,valid,low,65,1,1,0.784002900949417,1,0,valid_low,0.181735,0.2283471460141301,False
9592,17,inside,1,2,invalid,high,9,0,0,0.598243279117014,1,0,invalid_high,0.181735,0.15605759352911303,False
9593,17,inside,1,4,invalid,low,59,1,0,0.542724082726636,0,0,invalid_low,0.181735,0.151690018970839,False
9594,17,inside,1,2,invalid,high,10,0,0,0.6466360615777379,1,1,invalid_high,0.181735,0.15807273269820188,False
9595,17,inside,1,3,valid,low,55,1,0,0.9266351858168492,0,1,valid_low,0.181735,0.3467195422163062,False
9596,17,inside,1,4,invalid,low,69,1,0,0.7742196236977181,0,1,invalid_low,0.181735,0.2203229208535049,False
9597,17,inside,1,1,valid,high,3,0,0,0.614748474577937,1,0,valid_high,0.181735,0.15912766785550098,False
9598,17,inside,1,1,valid,high,36,1,1,0.567285199813341,1,1,valid_high,0.181735,0.15609702752044502,False
9599,17,inside,1,2,invalid,high,12,0,0,0.7681828941058481,1,1,invalid_high,0.181735,0.2161870738600551,False
9600,17,inside,1,1,valid,high,18,0,0,0.956637546882121,1,0,valid_high,0.181735,0.373486808271992,False
9601,17,inside,1,3,valid,low,52,0,0,0.67428092675982,1,1,valid_low,0.181735,0.1602219200758559,False
9602,17,inside,1,2,invalid,high,32,1,1,0.7229895642958578,1,1,invalid_high,0.181735,0.18134432343140283,False
9603,17,inside,1,2,invalid,high,7,0,0,0.7556460817904741,1,0,invalid_high,0.181735,0.20589982273304508,False
9604,17,inside,1,1,valid,high,8,0,0,0.530233610945288,1,0,valid_high,0.181735,0.14893477468649508,False
9605,17,inside,1,1,valid,high,14,0,0,0.566308311616012,1,0,valid_high,0.181735,0.15653224941706806,False
9606,17,inside,1,4,invalid,low,51,0,0,0.890900831596809,1,1,invalid_low,0.181735,0.31564984605939084,False
9607,17,inside,1,4,invalid,low,60,1,1,0.7009750670185889,1,0,invalid_low,0.181735,0.1728530256550591,False
9609,17,inside,1,3,valid,low,67,1,0,0.7417968788686271,0,1,valid_low,0.181735,0.19512186098654716,False
9610,17,inside,1,1,valid,high,30,1,1,0.632140959725803,1,1,valid_high,0.181735,0.15712331394752294,False
9611,17,inside,1,1,valid,high,5,0,0,0.7785757885249041,1,0,valid_high,0.181735,0.2232235136143571,False
9612,17,inside,1,4,invalid,low,40,0,0,0.8598374473658621,1,0,invalid_low,0.181735,0.2910958494794611,False
9613,17,inside,1,4,invalid,low,50,0,0,0.761648363237327,1,0,invalid_low,0.181735,0.20965254299153402,False
9614,17,inside,1,3,valid,low,40,0,0,0.6162979642358549,1,1,valid_low,0.181735,0.15797161747104788,False
9616,17,inside,1,3,valid,low,53,0,0,0.559147444564587,1,0,valid_low,0.181735,0.15760940693508008,False
9617,17,inside,1,3,valid,low,39,0,0,0.625619134818407,1,0,valid_low,0.181735,0.15566153443432995,False
9618,17,inside,1,4,invalid,low,49,0,0,0.8830245796889359,1,0,invalid_low,0.181735,0.3116484602760442,False
9619,17,inside,1,2,invalid,high,26,1,0,0.6214351584494581,0,1,invalid_high,0.181735,0.15718291276425606,False
9620,17,inside,1,3,valid,low,64,1,1,0.6163468922386529,1,1,valid_low,0.181735,0.15802054547384586,False
9621,17,inside,1,3,valid,low,61,1,0,0.5968789053004,0,1,valid_low,0.181735,0.15483560005668495,False
9622,17,inside,1,4,invalid,low,71,1,0,0.8772447830815508,0,0,invalid_low,0.181735,0.30701016202874576,False
9624,17,inside,1,1,valid,high,21,1,1,0.7764550334322851,1,0,valid_high,0.181735,0.2211027585217381,False
9625,17,inside,1,4,invalid,low,63,1,0,1.0207059182103,0,1,invalid_low,0.181735,0.4356043190819071,False
9626,17,inside,1,2,invalid,high,24,1,1,0.7242349992229721,1,1,invalid_high,0.181735,0.18151478028085,False
9627,17,inside,1,4,invalid,low,48,0,0,0.967609190483927,1,1,invalid_low,0.181735,0.384458451873798,False
9628,17,inside,1,3,valid,low,44,0,1,0.6049605199805229,0,0,valid_low,0.181735,0.15582540320610816,False
9629,17,inside,2,3,valid,low,39,0,0,0.8238809814974959,1,0,valid_low,0.181735,0.2592140569104229,False
9630,17,inside,2,2,invalid,high,2,0,0,0.538164953504747,1,1,invalid_high,0.181735,0.15100481542322103,False
9631,17,inside,2,2,invalid,high,20,1,1,0.5966215095613729,1,0,invalid_high,0.181735,0.15458884278996193,False
9632,17,inside,2,1,valid,high,7,0,0,0.8345028468356759,1,1,valid_high,0.181735,0.26819453521966385,False
9633,17,inside,2,4,invalid,low,50,0,0,0.5820860357634959,1,1,invalid_low,0.181735,0.15928788182281994,False
9634,17,inside,2,3,valid,low,37,0,0,0.697809808738384,1,1,valid_low,0.181735,0.1728626988005999,False
9635,17,inside,2,2,invalid,high,5,0,0,0.8222593139471429,1,0,invalid_high,0.181735,0.2575923893600699,False
9636,17,inside,2,4,invalid,low,43,0,0,0.694768169181771,1,1,invalid_low,0.181735,0.1700856799870969,False
9637,17,inside,2,1,valid,high,30,1,1,0.8535865874691809,1,0,valid_high,0.181735,0.28484498958277993,False
9638,17,inside,2,2,invalid,high,9,0,0,0.8471570679539581,1,0,invalid_high,0.181735,0.27841547006755707,False
9639,17,inside,2,4,invalid,low,52,0,0,0.6301060289224549,1,0,invalid_low,0.181735,0.15623444441007506,False
9640,17,inside,2,1,valid,high,3,0,0,0.630759040894191,1,0,valid_high,0.181735,0.15574354967975595,False
9641,17,inside,2,3,valid,low,52,0,0,0.6906343871851279,1,1,valid_low,0.181735,0.1687024599559669,False
9642,17,inside,2,1,valid,high,1,0,0,0.6444091058947379,1,1,valid_high,0.181735,0.15668385259050388,False
9643,17,inside,2,3,valid,low,53,0,0,0.529755392319203,1,1,valid_low,0.181735,0.14916067298690905,False
9644,17,inside,2,2,invalid,high,6,0,0,0.830253218471626,1,1,invalid_high,0.181735,0.265586293884553,False
9645,17,inside,2,1,valid,high,11,0,0,0.822465136992832,1,0,valid_high,0.181735,0.25779821240575895,False
9646,17,inside,2,3,valid,low,71,1,1,0.947861386408476,1,1,valid_low,0.181735,0.36577535064498,False
9647,17,inside,2,1,valid,high,23,1,1,0.534569409421238,1,0,valid_high,0.181735,0.14904396828933403,False
9648,17,inside,2,4,invalid,low,44,0,0,0.7339190918974051,1,0,invalid_low,0.181735,0.1889179063837212,False
9649,17,inside,2,4,invalid,low,66,1,1,0.8294735176496031,1,1,invalid_low,0.181735,0.26480659306253007,False
9650,17,inside,2,2,invalid,high,25,1,1,0.6298670663964,1,0,invalid_high,0.181735,0.15647340693613,False
9651,17,inside,2,4,invalid,low,62,1,0,0.5851015991283929,0,1,invalid_low,0.181735,0.15822531861340405,False
9652,17,inside,2,3,valid,low,61,1,1,0.702791650444851,1,0,valid_low,0.181735,0.17303625812564805,False
9653,17,inside,2,2,invalid,high,29,1,1,0.7584774299466519,1,0,invalid_high,0.181735,0.20873117088922288,False
9654,17,inside,2,2,invalid,high,19,1,1,0.778698541438644,1,1,invalid_high,0.181735,0.22334626652809708,False
9655,17,inside,2,2,invalid,high,12,0,0,0.562438754783216,1,1,invalid_high,0.181735,0.15623996765862108,False
9656,17,inside,2,1,valid,high,19,1,1,0.58004280516252,1,0,valid_high,0.181735,0.15971411973077904,False
9657,17,inside,2,4,invalid,low,61,1,0,0.604801002646127,0,1,invalid_low,0.181735,0.15578469288811891,False
9658,17,inside,2,3,valid,low,72,1,0,0.683402688227943,0,0,valid_low,0.181735,0.16560580189616303,False
9660,17,inside,2,1,valid,high,27,1,1,0.588766370394296,1,0,valid_high,0.181735,0.15717179164130307,False
9662,17,inside,2,2,invalid,high,28,1,1,0.642708219562337,1,0,invalid_high,0.181735,0.15597017197796992,False
9663,17,inside,2,4,invalid,low,63,1,0,0.642000475196255,0,0,invalid_low,0.181735,0.15667791634405193,False
9664,17,inside,2,2,invalid,high,24,1,1,0.541645240864455,1,0,invalid_high,0.181735,0.15179290063315498,False
9665,17,inside,2,2,invalid,high,35,1,1,0.595398834397201,1,0,invalid_high,0.181735,0.15432891432283313,False
9666,17,inside,2,1,valid,high,12,0,0,0.6286129161890129,1,0,valid_high,0.181735,0.15726539325260092,False
9667,17,inside,2,3,valid,low,64,1,0,0.600903496193496,0,0,valid_low,0.181735,0.15575180220548707,False
9668,17,inside,2,1,valid,high,21,1,1,0.6997389668795219,1,1,valid_high,0.181735,0.17253007992621794,False
9669,17,inside,2,3,valid,low,57,1,0,0.809652254392859,0,0,valid_low,0.181735,0.247712661788683,False
9670,17,inside,2,1,valid,high,33,1,1,0.547969500232284,1,1,valid_high,0.181735,0.1521281940622431,False
9671,17,inside,2,3,valid,low,59,1,0,0.583150738610129,0,1,valid_low,0.181735,0.158450527749664,False
9672,17,inside,2,1,valid,high,29,1,1,0.748702168868476,1,1,valid_high,0.181735,0.20041135499923202,False
9673,17,inside,2,4,invalid,low,67,1,0,0.6682974367904541,0,1,invalid_low,0.181735,0.15730841486583913,False
9674,17,inside,2,4,invalid,low,58,1,0,0.6248845230911679,0,0,invalid_low,0.181735,0.15639614616156905,False
9675,17,inside,2,3,valid,low,38,0,0,0.6149768508767011,1,0,valid_low,0.181735,0.15924277282101706,False
9676,17,inside,2,4,invalid,low,51,0,0,0.776563712021016,1,1,invalid_low,0.181735,0.2212114371104691,False
9677,17,inside,2,1,valid,high,10,0,0,0.736923006686993,1,0,valid_high,0.181735,0.191483991908171,False
9678,17,inside,2,3,valid,low,50,0,0,0.503541048048646,1,0,valid_low,0.181735,0.151918676419882,False
9679,17,inside,2,1,valid,high,6,0,0,1.0310343523560699,1,1,valid_high,0.181735,0.445932753227677,False
9680,17,inside,2,4,invalid,low,48,0,0,1.1165851407240601,1,0,invalid_low,0.181735,0.5314835415956672,False
9682,17,inside,2,4,invalid,low,40,0,0,0.743471221270738,1,0,invalid_low,0.181735,0.1958782547008009,False
9683,17,inside,2,2,invalid,high,18,0,0,0.6513592237570259,1,1,invalid_high,0.181735,0.16027167905485906,False
9684,17,inside,2,3,valid,low,49,0,0,0.591353401960077,1,0,valid_low,0.181735,0.15573559819677096,False
9685,17,inside,2,1,valid,high,13,0,0,0.488947415953589,1,0,valid_high,0.181735,0.153725925043545,False
9686,17,inside,2,2,invalid,high,1,0,0,0.6901553276329649,1,1,invalid_high,0.181735,0.16825922686985006,False
9687,17,inside,2,1,valid,high,28,1,1,0.625794465559011,1,1,valid_high,0.181735,0.155486203693726,False
9688,17,inside,2,4,invalid,low,69,1,0,0.6575489472852499,0,1,invalid_low,0.181735,0.155871893028234,False
9689,17,inside,2,3,valid,low,68,1,1,0.8964462982439729,1,1,valid_low,0.181735,0.32069115720878494,False
9690,17,inside,2,3,valid,low,69,1,0,0.6002780681083101,0,0,valid_low,0.181735,0.156144733944529,False
9691,17,inside,2,2,invalid,high,22,1,1,0.606711610635102,1,1,invalid_high,0.181735,0.15669526729834604,False
9693,17,inside,2,3,valid,low,47,0,0,0.6512434619835401,1,1,valid_low,0.181735,0.16038744082834488,False
9694,17,inside,2,4,invalid,low,71,1,0,0.6027885504590811,0,1,invalid_low,0.181735,0.15601746788888693,False
9695,17,inside,2,2,invalid,high,4,0,0,0.744313197948941,1,1,invalid_high,0.181735,0.19672023137900396,False
9696,17,inside,2,1,valid,high,22,1,1,0.623324355154182,1,1,valid_high,0.181735,0.15653031877082002,False
9698,17,inside,2,3,valid,low,65,1,0,0.688269748407038,0,1,valid_low,0.181735,0.16874023697528195,False
9699,17,inside,2,4,invalid,low,68,1,1,0.6552030178827409,1,0,invalid_low,0.181735,0.1572990228632991,False
9700,17,inside,2,1,valid,high,15,0,0,0.57684510153922,1,1,valid_high,0.181735,0.15827100979367897,False
9701,17,inside,3,1,valid,high,27,1,1,0.46454897589501293,1,1,valid_high,0.181735,0.15877972569069188,False
9702,17,inside,3,2,invalid,high,25,1,1,0.678916065306112,1,0,invalid_high,0.181735,0.16287625315453702,False
9703,17,inside,3,3,valid,low,38,0,0,0.442185685587901,1,1,valid_low,0.181735,0.16277483439262191,False
9704,17,inside,3,4,invalid,low,41,0,0,0.664797076660761,1,1,invalid_low,0.181735,0.15766806033207093,False
9705,17,inside,3,4,invalid,low,57,1,0,0.788842489193485,0,0,invalid_low,0.181735,0.23164959726273493,False
9706,17,inside,3,1,valid,high,7,0,0,0.7564228020528391,1,1,valid_high,0.181735,0.20667654299541005,False
9707,17,inside,3,3,valid,low,57,1,0,0.62890133167457,0,1,valid_low,0.181735,0.15743914165796002,False
9708,17,inside,3,4,invalid,low,69,1,0,0.6820715857575121,0,0,invalid_low,0.181735,0.16508548219644592,False
9709,17,inside,3,2,invalid,high,9,0,0,0.595530041362508,1,1,invalid_high,0.181735,0.15419770735752614,False
9711,17,inside,3,1,valid,high,25,1,1,0.568741597886401,1,1,valid_high,0.181735,0.1561471945351509,False
9712,17,inside,3,3,valid,low,61,1,0,0.969177282539022,0,1,valid_low,0.181735,0.386026543928893,False
9713,17,inside,3,3,valid,low,54,0,0,0.512682377233432,1,1,valid_low,0.181735,0.15110582366833097,False
9714,17,inside,3,1,valid,high,17,0,0,0.7194558955088721,1,0,valid_high,0.181735,0.17800139325481712,False
9715,17,inside,3,2,invalid,high,6,0,0,0.6530064699145439,1,1,invalid_high,0.181735,0.15862443289734107,False
9716,17,inside,3,4,invalid,low,37,0,0,0.49679587249192997,1,1,invalid_low,0.181735,0.15084756958458406,False
9717,17,inside,3,2,invalid,high,7,0,0,0.7120331867517958,1,0,invalid_high,0.181735,0.17746377733055785,False
9718,17,inside,3,2,invalid,high,20,1,1,0.490437577980629,1,0,invalid_high,0.181735,0.1537895120527531,False
9719,17,inside,3,2,invalid,high,5,0,0,0.971300622608396,1,1,invalid_high,0.181735,0.388149883998267,False
9720,17,inside,3,3,valid,low,64,1,1,0.768760595863569,1,0,valid_low,0.181735,0.21676477561777607,False
9721,17,inside,3,4,invalid,low,60,1,0,0.590734514695214,0,1,invalid_low,0.181735,0.156354485461634,False
9722,17,inside,3,1,valid,high,15,0,0,0.51779688633178,1,0,valid_high,0.181735,0.15050055045867405,False
9723,17,inside,3,1,valid,high,24,1,1,0.442032666771411,1,1,valid_high,0.181735,0.1629278532091119,False
9724,17,inside,3,3,valid,low,39,0,0,0.40977606219894397,1,0,valid_low,0.181735,0.185753979163564,False
9725,17,inside,3,3,valid,low,69,1,0,0.625472666772112,0,0,valid_low,0.181735,0.15580800248062499,False
9726,17,inside,3,1,valid,high,9,0,0,0.6455201915705401,1,0,valid_high,0.181735,0.15695686269100406,False
9727,17,inside,3,2,invalid,high,36,1,1,0.7607859231866311,1,1,invalid_high,0.181735,0.20961517648902317,False
9728,17,inside,3,2,invalid,high,30,1,1,0.604972949775402,1,0,invalid_high,0.181735,0.15581297341122913,False
9729,17,inside,3,1,valid,high,36,1,1,0.730329329810047,1,0,valid_high,0.181735,0.186740030476358,False
9730,17,inside,3,1,valid,high,29,1,0,0.7104493410042779,0,1,valid_high,0.181735,0.17587993158303994,False
9731,17,inside,3,2,invalid,high,21,1,1,0.647643442076514,1,1,invalid_high,0.181735,0.159080113196978,False
9732,17,inside,3,4,invalid,low,51,0,0,0.54667501788208,1,0,invalid_low,0.181735,0.152762496662035,False
9733,17,inside,3,2,invalid,high,3,0,0,0.7718461974800451,1,1,invalid_high,0.181735,0.21894248235184888,False
9734,17,inside,3,4,invalid,low,70,1,1,0.7577917935013829,1,0,invalid_low,0.181735,0.2080455344439539,False
9735,17,inside,3,4,invalid,low,66,1,0,0.7645742858039741,0,0,invalid_low,0.181735,0.21257846555818116,False
9737,17,inside,3,2,invalid,high,31,1,1,0.66733039340761,1,0,invalid_high,0.181735,0.15658633991552107,False
9738,17,inside,3,1,valid,high,33,1,1,0.450016343336756,1,0,valid_high,0.181735,0.162836878876987,False
9739,17,inside,3,1,valid,high,14,0,0,0.505619719482638,1,0,valid_high,0.181735,0.15165569771488707,False
9740,17,inside,3,2,invalid,high,14,0,1,0.680287086921453,0,0,invalid_high,0.181735,0.16370482475758807,False
9742,17,inside,3,4,invalid,low,50,0,0,0.609999328251433,1,1,invalid_low,0.181735,0.15890003545428005,False
9743,17,inside,3,2,invalid,high,4,0,0,0.629277405070752,1,1,invalid_high,0.181735,0.15706306826177796,False
9744,17,inside,3,3,valid,low,71,1,0,0.7000976942945271,0,1,valid_low,0.181735,0.17288880734122314,False
9745,17,inside,3,3,valid,low,37,0,0,0.530169237754308,1,1,valid_low,0.181735,0.14894987901789197,False
9746,17,inside,3,1,valid,high,34,1,1,0.5322114632253939,1,1,valid_high,0.181735,0.14932110589506908,False
9747,17,inside,3,3,valid,low,60,1,0,0.591536420462944,0,0,valid_low,0.181735,0.15563576675049295,False
9748,17,inside,3,3,valid,low,72,1,0,0.7091088838460559,0,0,valid_low,0.181735,0.17667984699073824,False
9749,17,inside,3,3,valid,low,65,1,0,0.633590774687036,0,0,valid_low,0.181735,0.15670187778960099,False
9750,17,inside,3,4,invalid,low,64,1,1,0.663522604882019,1,0,invalid_low,0.181735,0.15839464593227603,False
9751,17,inside,3,3,valid,low,53,0,0,0.585255585756386,1,1,valid_low,0.181735,0.1580713319854109,False
9752,17,inside,3,1,valid,high,2,0,1,0.559626847454638,0,1,valid_high,0.181735,0.15713000404502908,False
9754,17,inside,3,2,invalid,high,23,1,1,0.7758546789009421,1,0,invalid_high,0.181735,0.2205024039903951,False
9755,17,inside,3,1,valid,high,4,0,0,0.514628975899541,1,0,valid_high,0.181735,0.15150947846996105,False
9756,17,inside,3,2,invalid,high,16,0,0,0.5717168788651179,1,0,invalid_high,0.181735,0.15698214024814688,False
9758,17,inside,3,1,valid,high,23,1,1,0.23767342683640902,1,1,valid_high,0.181735,0.356225156905566,False
9760,17,inside,3,4,invalid,low,42,0,1,1.03621229668715,0,1,invalid_low,0.181735,0.4511106975587572,False
9761,17,inside,3,2,invalid,high,32,1,1,0.6869583206353129,1,1,invalid_high,0.181735,0.16742880920355685,False
9762,17,inside,3,3,valid,low,42,0,0,0.646181592906942,1,0,valid_low,0.181735,0.15761826402740597,False
9763,17,inside,3,4,invalid,low,46,0,0,0.994542544551223,1,1,invalid_low,0.181735,0.41031998258040414,False
9764,17,inside,3,2,invalid,high,2,0,0,0.5195295114317561,1,1,invalid_high,0.181735,0.15015411600325002,False
9765,17,inside,3,4,invalid,low,47,0,0,0.607839611879172,1,0,invalid_low,0.181735,0.15773851655467308,False
9766,17,inside,3,4,invalid,low,49,0,0,0.586024016170995,1,0,invalid_low,0.181735,0.15730290157080196,False
9768,17,inside,3,1,valid,high,5,0,0,0.524348156119231,1,1,valid_high,0.181735,0.14880093299143504,False
9770,17,inside,3,1,valid,high,1,0,0,0.44314578510238795,1,0,valid_high,0.181735,0.161827164673014,False
9771,17,inside,3,3,valid,low,40,0,0,0.46679403638336203,1,0,valid_low,0.181735,0.158825098435045,False
9772,17,inside,3,3,valid,low,49,0,0,0.449080770020373,1,1,valid_low,0.181735,0.162595249261358,False
9773,17,inside,4,3,valid,low,56,1,1,0.8261629830521999,1,0,valid_low,0.181735,0.2614960584651269,False
9774,17,inside,4,1,valid,high,26,1,1,0.657730570052081,1,1,valid_high,0.181735,0.1560535157950651,False
9775,17,inside,4,2,invalid,high,25,1,1,0.579556819160644,1,0,invalid_high,0.181735,0.15922813372890304,False
9776,17,inside,4,3,valid,low,57,1,0,0.801615708907775,0,1,valid_low,0.181735,0.23967611630359897,False
9777,17,inside,4,4,invalid,low,55,1,0,0.5562224699096989,0,1,invalid_low,0.181735,0.15674091619439495,False
9778,17,inside,4,1,valid,high,19,1,1,0.6503626981793791,1,1,valid_high,0.181735,0.15980137957012597,False
9779,17,inside,4,1,valid,high,9,0,0,0.5840835104972939,1,0,valid_high,0.181735,0.15917226434248694,False
9780,17,inside,4,3,valid,low,58,1,0,0.48921073052406394,0,1,valid_low,0.181735,0.15393656476589895,False
9781,17,inside,4,4,invalid,low,68,1,0,0.7796238594310129,0,1,invalid_low,0.181735,0.22427158452046592,False
9782,17,inside,4,4,invalid,low,59,1,0,0.5702346210528051,0,1,invalid_low,0.181735,0.15549988243583407,False
9783,17,inside,4,4,invalid,low,44,0,0,0.5482908138692439,1,1,invalid_low,0.181735,0.15192800123259098,False
9784,17,inside,4,2,invalid,high,20,1,1,0.585272511274525,1,1,invalid_high,0.181735,0.15805440646727198,False
9785,17,inside,4,3,valid,low,43,0,0,0.711407223760034,1,1,valid_low,0.181735,0.17683781433879597,False
9786,17,inside,4,2,invalid,high,11,0,0,0.45377075540091,1,1,invalid_high,0.181735,0.16120609547579107,False
9787,17,inside,4,2,invalid,high,14,0,0,0.5885695412871429,1,1,invalid_high,0.181735,0.15697496253414994,False
9788,17,inside,4,2,invalid,high,6,0,0,0.6634460581553872,1,1,invalid_high,0.181735,0.1583180992056442,False
9789,17,inside,4,2,invalid,high,9,0,0,0.6304105140734461,1,1,invalid_high,0.181735,0.15592995925908393,False
9790,17,inside,4,3,valid,low,62,1,0,0.5109890219246149,0,1,valid_low,0.181735,0.1516443700893429,False
9791,17,inside,4,1,valid,high,8,0,0,0.478134254706674,1,0,valid_high,0.181735,0.15597291619633297,False
9792,17,inside,4,2,invalid,high,18,0,0,0.5845170704415071,1,0,invalid_high,0.181735,0.1588098473002898,False
9793,17,inside,4,4,invalid,low,56,1,1,0.52778010262773,1,0,invalid_low,0.181735,0.14841774157321208,False
9794,17,inside,4,2,invalid,high,2,0,0,0.7413739175863159,1,0,invalid_high,0.181735,0.19469889970423593,False
9795,17,inside,4,4,invalid,low,45,0,0,0.564666924587073,1,1,invalid_low,0.181735,0.15644287730901796,False
9796,17,inside,4,3,valid,low,52,0,0,0.593544954128447,1,0,valid_low,0.181735,0.15579880951554514,False
9797,17,inside,4,3,valid,low,51,0,0,0.5188648832227051,1,1,valid_low,0.181735,0.14993188990774697,False
9798,17,inside,4,4,invalid,low,47,0,0,0.7493437636439921,1,0,invalid_low,0.181735,0.2010529497747482,False
9799,17,inside,4,1,valid,high,1,0,0,0.541454502254055,1,1,valid_high,0.181735,0.151602162022755,False
9800,17,inside,4,2,invalid,high,21,1,1,0.602917331674689,1,1,invalid_high,0.181735,0.15588868667327904,False
9801,17,inside,4,3,valid,low,46,0,0,0.586665143215214,1,0,valid_low,0.181735,0.157285391382175,False
9802,17,inside,4,2,invalid,high,27,1,1,0.668796773130452,1,0,invalid_high,0.181735,0.15736620992174788,False
9803,17,inside,4,4,invalid,low,51,0,0,0.604005164983391,1,0,invalid_low,0.181735,0.15547293796407702,False
9804,17,inside,4,4,invalid,low,43,0,0,0.616030241017143,1,0,invalid_low,0.181735,0.15818938268057514,False
